"E+ Electric Use (kWh) - BEMCmpMgr 2025.3.0-RC (1083)",1
"Wed 23-Sep-26  01:33:12 pm"
"EplusElecUse",Hour
"EplusTotalKWH"
68.0166
51.3113
49.6563
50.4854
49.9126
56.4946
77.5272
86.4472
99.6617
109.543
144.298
134.359
130.126
96.1777
101.876
86.5849
113.645
127.663
128.679
101.32
86.6064
96.4396
76.7183
60.2851
50.9142
50.222
62.7768
49.8742
50.1033
50.9231
79.4488
92.3237
115.245
123.332
129.338
127.149
98.8696
106.331
98.9895
110.473
108.927
137.349
113.972
125.806
136.431
102.165
94.7424
78.7149
57.035
52.253
51.2159
62.1888
64.6365
52.6701
62.1394
94.7001
86.6006
117.902
143.641
129.443
137.051
127.626
137.64
102.735
120.693
118.981
137.501
123.521
99.3618
108.521
68.5308
81.4476
53.9644
53.5637
52.485
54.3377
61.54
55.5881
77.4104
70.493
91.0178
102.152
122.715
123.324
128.511
119.695
119.046
102.118
102.324
104.625
129.138
103.129
86.8558
89.4675
62.7406
71.9715
52.4138
49.9497
50.6034
52.1317
53.5184
68.5206
72.3963
95.993
114.283
132.461
149.141
132.917
135.062
108.312
116.303
113.7
128.48
115.516
122.581
110.25
133.207
84.2191
83.7318
68.2868
56.309
47.2071
46.1399
46.1262
45.3907
57.7927
80.0394
90.6917
112.888
125.556
127.561
140.226
124.95
106.967
110.985
115.033
127.114
120.477
125.768
117.672
137.618
85.612
88.569
61.4825
53.6867
46.9377
46.2528
49.0214
50.6391
54.3279
76.827
91.5876
92.2345
120.07
110.342
120.071
103.368
106.134
110.707
111.366
115.114
118.564
115.361
121.959
124.591
85.8159
77.5451
53.822
49.6615
47.3191
46.7801
48.0986
59.5477
47.9542
62.6822
95.0897
121.901
131.24
115.147
130.438
106.519
99.7963
98.2164
112.362
108.124
124.506
102.619
128.034
124.687
81.7128
79.6945
56.1612
67.2378
52.2851
45.7903
46.4411
45.7672
49.7548
79.3551
91.1104
115.647
133.013
131.445
131.461
121.665
104.82
100.701
112.368
123.394
116.296
118.513
131.246
135.981
84.6373
95.8481
80.0794
53.8197
49.9837
49.9411
61.8513
58.4267
50.6737
66.9952
77.963
93.665
116.37
142.326
148.017
149.017
129.501
114.449
122.173
118.125
136.623
141.917
115.257
107.701
96.1734
78.6221
68.0771
50.9863
47.3472
45.966
47.2887
60.9214
54.7672
50.2661
68.0277
75.1958
87.4772
113.011
109.103
128.244
107.096
117.949
102.903
90.8924
102.132
123.749
93.9109
89.6871
76.0871
79.4432
62.0485
51.0951
47.6
47.1584
58.3723
46.618
50.562
79.4791
89.2096
105.919
131.56
134.932
128.261
115.386
118.256
109.456
111.54
126.884
123.503
132.519
120.826
129.096
88.227
91.2326
72.4378
54.1801
46.6573
57.3417
46.7692
46.3715
48.4843
77.2519
89.3496
109.412
134.926
120.272
126.801
115.608
119.658
113.479
118.889
121.025
125.497
121.885
131.375
111.565
91.4267
93.2226
62.2902
52.3489
46.6814
59.5372
46.7731
45.3636
49.325
77.1223
93.0197
108.733
126.635
129.568
124.738
127.815
123.32
119.07
133.965
134.533
141.881
125.801
122.343
119.723
90.9251
92.3467
57.8042
51.8153
54.0794
50.5856
47.2822
46.2677
50.8217
78.8869
82.1537
101.516
122.733
124.77
128.789
127.905
127.189
129.212
131.705
130.795
128.704
121.341
133.043
114.062
93.285
78.0784
58.6216
49.9276
46.1892
45.0723
62.6265
45.2216
47.5332
79.0847
80.6287
106.53
132.05
126.686
127.525
135.14
124.331
122.127
124.633
132.754
130.334
128.717
122.821
126.69
79.0355
84.2902
64.8297
49.2021
46.549
57.2403
46.9453
50.9073
46.2685
60.3199
67.4629
96.1709
123.163
147.324
151.017
170.923
148.484
151.08
133.686
145.534
138.183
143.827
119.866
121.033
94.3835
77.6501
56.796
49.7554
46.2346
46.5894
59.4309
51.125
47.2554
49.9793
89.5283
100.947
115.358
117.034
119.737
121.774
123.759
132.975
110.658
123.881
105.515
109.389
88.4381
86.0234
86.5429
65.7533
59.2027
61.5662
48.7119
45.6809
45.4217
44.3071
52.273
62.1283
77.7856
95.1907
120.977
111.337
134.981
132.356
104.565
106.536
100.225
121.29
124.43
114.04
91.0802
92.0496
84.7278
66.0699
68.7375
47.3561
46.2218
44.7863
45.7953
45.3737
54.845
77.0507
92.6971
113.889
117.386
133.427
132.516
139.056
122.518
121.159
124.772
137.676
129.781
125.931
120.156
130.864
80.3574
95.2635
63.5345
49.0707
46.6865
44.2697
46.1145
56.8734
46.5314
71.9702
89.2183
103.149
108.108
132.641
107.433
141.025
110.468
127.312
116.169
126.625
118.176
131.268
108.438
111.46
80.8809
96.1021
69.5928
46.6687
48.2214
57.6013
45.0008
44.2633
47.7393
83.3192
93.0361
105.928
129.647
130.346
113.915
111.011
120.919
105.718
118.353
110.847
127.702
116.502
122.157
105.499
92.4741
88.2317
60.7664
53.6322
46.1174
44.9837
45.117
58.264
48.5945
78.1141
95.3965
117.216
133.79
134.776
119.891
156.885
108.437
127.534
120.813
129.786
140.883
125
138.179
125.817
91.0247
86.559
57.7919
48.4023
46.3619
45.1461
46.9361
62.5558
47.9422
53.2132
81.6453
80.7911
115.923
142.987
149.609
146.081
132.044
134.59
137.831
118.404
135.884
116.081
114.318
102.495
83.5415
81.4524
73.6636
50.6823
45.4797
44.9956
59.68
50.447
46.1959
57.5753
68.5933
73.816
93.1356
137.349
110.2
117.694
107.947
110.617
109.912
94.354
104.868
116.52
95.4716
93.3022
92.556
73.9766
69.6993
50.1223
47.8602
45.0332
47.2286
46.2643
54.8015
78.5329
94.2913
115.096
131.52
134.006
121.843
148.218
116.328
118.126
126.29
130.689
134.576
117.866
137.548
125.697
83.052
76.4785
71.1773
47.831
47.0689
44.7943
47.0323
46.1233
52.395
80.2455
89.124
103.622
133.565
127.819
126.45
125.195
123.303
115.946
130.201
133.482
126.424
124.563
121.034
131.209
88.2662
92.0104
65.6678
51.8318
46.7005
45.6731
46.1122
44.1434
52.2012
79.9104
87.8026
101.993
132.285
127.712
131.225
128.551
118.285
113.062
123.603
