"E+ Electric Use (kWh) - BEMCmpMgr 2025.3.0-RC (1083)",1
"Wed 23-Sep-26  01:33:10 pm"
"EplusElecUse",Hour
"EplusTotalKWH"
70.3995
50.7764
49.3902
50.0283
49.9911
68.7366
63.4606
85.7959
120.154
122.813
129.875
151.421
129.526
100.305
104.185
97.1184
114.062
125.612
136.741
104.87
98.6335
87.1845
68.7751
76.8305
51.2685
50.6908
49.7549
51.0873
51.6559
64.5255
80.9408
109.349
118.497
126.998
146.014
111.916
113.15
107.809
100.834
108.916
122.763
120.717
131.316
129.96
136.92
107.834
94.2131
66.4701
71.3887
52.432
51.4642
52.5232
62.1873
68.5594
61.6297
89.7078
101.888
133.862
151.432
133.837
132.768
126.027
129.567
116.351
107.278
130.53
153.701
113.006
104.951
109.51
84.8643
68.8318
53.8622
52.2282
52.2501
68.3791
61.5339
55.3236
73.2164
78.179
96.8796
126.404
129.836
121.3
136.686
119.908
119.275
107.814
114.549
111.214
126.194
104.246
95.5152
86.0718
65.8912
59.3119
67.2982
51.3331
51.0409
51.9868
52.3133
59.6944
97.294
104.852
115.077
130.211
146.592
137.262
141.929
98.3696
118.648
119.746
129.425
129.592
119.071
127.46
120.788
89.0332
82.6946
61.1657
70.5074
47.5545
46.452
46.4451
45.6174
52.2029
78.4564
102.401
123.164
129.803
138.629
134.204
132.688
98.4051
115.631
119.813
120.675
123.707
124.075
133.28
131.912
95.2839
91.207
67.1183
58.5236
46.9808
58.5607
47.9732
45.3665
46.9528
81.3738
95.0438
106.048
111.868
121.722
119.339
111.894
97.4508
117.497
117.727
108.304
125.555
122.946
127.218
120.635
83.8847
78.6363
54.3582
49.8796
47.5284
60.4916
48.3512
48.9722
47.7126
79.7006
102.253
125.757
125.339
125.122
129.735
115.943
92.1407
109.05
99.298
122.42
110.163
121.13
130.64
129.355
90.0944
64.2803
72.1908
57.3106
47.5548
46.3627
46.7463
45.8084
61.7102
77.3526
113.143
127.172
142.256
129.64
125.329
134.138
92.1593
110.443
113.129
112.906
126.087
128.811
129.614
133.745
96.1967
92.4696
84.8395
54.221
49.7491
49.5587
50.4439
69.1713
50.9004
60.1998
90.6033
100.75
138.016
138.209
143.832
151.861
120.755
126.721
119.054
129.008
133.354
142.59
121.881
110.429
98.6339
82.3452
67.4386
51.3698
47.4105
46.5961
60.9929
55.2556
49.2841
50.7756
72.3867
78.3191
102.248
113.153
119.71
131.106
112.639
123.603
108.691
100.499
114.834
120.199
105.99
81.2486
91.7413
77.9284
62.9426
50.8222
47.593
46.3842
47.2967
60.3948
49.1654
80.6764
112.019
113.117
128.994
136.029
127.587
128.7
105.588
119.568
103.21
126.851
134.402
136.94
130.694
127.28
98.9164
85.8025
70.1017
55.1644
60.7702
47.4421
46.9476
46.1033
56.3901
78.1845
104.933
113.459
131.813
135.131
118.959
113.662
125.408
121.051
107.773
130.073
119.228
128.916
135.919
121.743
90.5541
92.412
63.0914
67.4012
47.8964
47.4222
47.9943
46.428
60.3732
80.6847
102.631
106.833
139.028
133.739
132.302
123.565
127.179
127.614
119.525
140.794
138.661
132.849
130.488
121.243
100.354
92.8156
58.8846
66.6144
47.7664
47.9938
48.0738
47.3194
60.3092
71.9127
90.1811
113.707
129.296
133.452
120.867
132.428
128.193
133.125
123.248
139.957
122.995
136.388
130.68
128.973
80.5273
82.7711
59.4273
63.9202
47.0221
46.3223
51.2812
46.2783
59.396
69.7496
104.07
109.916
130.78
135.276
126.853
139.425
123.226
119.195
126.74
137.919
125.801
135.495
135.699
125.166
93.1609
81.4539
64.9675
50.3153
52.1939
55.8508
48.0723
51.9886
47.4728
68.8733
71.7637
103.228
142.32
152.5
156.964
166.852
149.234
153.188
145.324
146.677
148.06
148.431
133.876
127.067
105.19
74.296
58.3313
63.7547
47.278
47.976
47.5992
52.4586
47.5648
67.0325
85.907
104.031
120.003
137.562
123.109
127.571
143.532
127.043
128.393
126.919
123.735
116.101
88.7073
84.3871
87.3853
76.8262
60.1807
53.342
47.2256
46.5719
46.3904
60.3037
46.2308
65.8962
77.5268
117.566
121.438
118.687
140.266
140.593
125.478
96.68
118.095
126.008
128.333
122.042
100.281
100.081
83.6048
64.8685
72.2799
47.9437
47.2001
45.9144
47.068
46.2893
65.5134
77.4662
102.785
111.137
130.756
134.714
131.581
147.555
114.216
127.71
127.962
129.084
137.442
127.872
131.794
126.296
98.4732
77.1137
78.8308
49.9429
47.6278
45.7381
47.1107
44.5829
60.8161
77.1875
90.0956
107.291
118.955
130.466
120.954
130.856
121.819
119.482
118.372
129.616
115.378
129.869
129.466
105.588
96.0129
90.5712
69.8681
47.436
48.8293
46.2253
46.452
58.7898
49.7288
86.2858
110.147
114.89
129.503
136.268
121.433
112.184
122.977
105.457
119.455
115.695
122.823
121.214
131.481
114.151
85.3017
92.7362
61.8473
55.3232
48.051
58.9881
46.0296
47.1231
48.2921
98.6902
110.974
127.496
128.899
127.085
129.575
156.228
107.758
126.17
124.681
125.645
136.858
149.716
129.53
138.454
83.9918
86.5793
58.7879
61.5312
47.1865
45.9832
48.3732
51.5577
49.0017
72.8618
66.2552
101.771
130.047
144.414
155.981
132.357
133.5
140.52
131.351
131.78
132.941
127.11
123.621
94.7797
99.1975
82.9355
70.1581
62.5978
49.4922
46.0302
47.0464
51.3694
60.1996
51.9153
69.2871
79.3769
107.221
150.498
118.517
113.836
116.907
122.198
112.487
106.664
112.181
121.361
105.812
83.5151
97.2495
79.2924
66.3399
51.032
47.6663
46.0517
48.0667
60.2721
48.6421
97.5826
100.762
129.582
129.241
130.025
129.204
137.967
121.078
124.527
113.489
136.904
134.763
128.719
140.678
130.835
88.9253
81.7394
63.5394
49.0944
48.2889
45.9308
47.8019
55.332
54.0917
78.5094
100.069
108.074
146.001
141.434
113.379
134.682
123.988
114.141
129.51
140.35
118.749
128.574
131.937
126.52
99.355
91.9207
62.6227
65.4208
47.8129
46.4684
45.9306
45.6372
50.086
77.8474
91.194
123.181
137.783
138.685
115.28
136.337
119.283
111.337
123.164
130.927
117.514
129.346
127.653
116.309
91.3038
79.1961
59.2492
51.8166
47.8837
63.5197
51.0265
47.4529
49.3906
97.6556
100.962
110.452
122.034
129.673
125.742
148.786
101.679
112.149
117.136
112.126
129.312
126.046
128.155
134.585
77.3464
92.7064
61.015
47.7234
47.6024
59.2918
48.0456
45.7625
54.255
87.4632
95.0145
113.355
132.049
126.913
115.152
138.16
97.1411
109.525
99.3401
112.579
129.45
130.298
114.38
127.411
97.8064
85.812
59.1084
51.3635
48.9425
48.7323
48.5048
47.8194
63.2216
58.5695
83.8568
91.6319
117.555
141.09
141.554
119.637
121.863
127.189
123.217
120.074
117.503
128.891
120.485
103.641
90.426
68.9746
82.8852
51.6209
48.0641
47.6073
47.6819
53.6338
49.6482
54.3225
71.768
89.4597
109.286
92.3416
106.772
110.328
102.629
104.223
97.3802
88.8496
93.73
105.36
96.4049
91.4427
83.927
70.368
59.5571
62.5715
46.2345
44.4784
45.7067
46.9254
60.4057
80.954
117.909
105.402
122.421
123.752
112.066
98.9756
108.51
94.4653
113.159
115.508
114.089
131.747
142.566
118.208
94.8309
98.0339
78.7586
48.1597
46.0115
50.8283
53.1116
47.072
64.1382
77.816
110.995
115.194
133.717
123.468
136.885
133.865
109.156
115.712
97.6497
123.409
126.547
127.641
129.138
105.409
95.7351
89.6599
62.8278
53.6668
50.5568
62.3919
48.4293
46.9812
49.5998
80.5845
98.0342
117.138
122.763
124.343
120.376
106.348
109.124
112.364
101.737
124.597
128.239
119.017
114.01
125.875
86.6778
81.3793
59.9379
54.1098
63.4863
49.8408
52.195
50.5095
51.7005
83.051
99.2435
113.24
123.027
121.469
118.827
123.943
94.911
108.928
116.193
109.175
128.805
121.252
120.443
121.634
98.5101
82.7113
59.2625
54.888
50.102
64.5309
54.7663
50.6941
51.7449
80.1977
95.1827
103.734
116.252
134.513
112.127
113.249
92.9727
113.407
110.205
110.772
124.39
124.567
118.381
112.142
94.0613
64.8978
76.631
65.4226
49.953
49.1583
50.4871
51.8914
51.6963
76.047
67.4636
97.2467
127.139
129.024
152.117
136.395
123.983
116.825
119.979
114.666
124.181
135.232
118.926
109.034
98.9052
58.9397
70.8958
49.5174
45.8153
46.1005
47.2259
56.114
48.6023
66.2083
73.4459
98.2965
94.4342
120.089
123.691
123.171
118.446
124.082
112.182
120.86
124.989
127.924
103.818
96.6225
98.55
75.8398
59.089
50.8015
45.8841
57.5881
45.4207
45.6405
45.9429
89.5469
103.339
106.555
133.488
132.238
128.89
136.241
121.329
131.732
117.379
131.411
120.123
120.73
132.626
122.02
89.6419
81.2526
68.6188
69.7202
46.3144
44.8512
45.9268
43.8989
55.3489
74.5174
113.619
121.825
132.736
133.907
137.261
149.773
132.483
113.139
123.829
137.487
121.904
129.795
141.483
124.567
88.3722
65.1626
74.6724
47.9044
46.7965
45.11
45.1826
43.6194
59.6626
77.6343
92.0601
110.553
150.419
136.982
132.396
139.224
109.539
124
127.88
123.738
135.328
132.452
126.059
123.286
93.1044
90.3177
66.0182
61.1133
46.3459
47.0023
47.18
46.085
62.0699
73.6608
104.372
114.007
138.361
143.445
144.368
158.37
116.018
132.377
130.231
119.367
129.093
126.011
116.049
107.361
89.9117
77.5168
53.3224
62.6971
45.8418
45.7006
46.9461
49.7026
51.848
78.3311
105.402
113.494
120.383
123.984
115.355
110.746
108.178
106.292
95.7349
117.484
118.228
116.8
129.038
116.579
92.2591
85.4258
65.1259
52.7293
60.7527
45.4679
45.7298
50.8611
45.3632
71.4222
72.6966
95.8466
135.351
148.276
136.466
123.548
122.791
121.227
119.363
117.193
136.247
147.886
112.137
107.682
89.3232
80.1437
66.377
47.4476
46.1999
46.0675
59.7424
55.4545
46.2129
49.7944
77.4295
100.458
120.725
131.142
119.642
128.516
112.093
115.98
102.278
103.579
107.77
114.786
95.1869
88.2719
89.3053
59.178
72.6161
49.8813
45.6256
47.0131
47.0121
45.8464
69.5339
64.361
93.8018
103.482
144.011
147.585
137.639
143.035
135.503
128.946
118.654
93.7289
108.729
111.436
88.3284
88.9315
81.8145
76.079
63.9584
45.551
48.3352
47.9334
47.1353
45.5321
59.6066
65.2269
117.919
115.685
120.676
120.152
114.571
124.51
100.59
107.747
95.5704
116.799
107.103
121.341
124.244
129.923
92.196
73.7968
64.6935
53.2228
46.3511
45.181
45.2954
45.1409
58.5843
80.3103
98.5995
114.648
127.2
134.08
125.468
123.25
93.2117
110.49
95.8556
120.243
125.73
116.805
116.32
133.541
80.5199
79.6765
53.6712
49.893
46.3206
58.2439
45.749
45.3003
45.3995
71.4001
91.2
125.512
116.824
128.704
110.883
135.318
96.8114
109.856
113.289
104.953
131.056
122.513
132.268
126.732
97.3708
84.5609
58.0063
46.5423
46.2416
57.6793
44.8676
44.1628
56.2952
63.3134
101.796
128.211
144.035
138.539
113.198
116.757
90.627
120.575
108.888
131.071
124.456
127.265
120.006
120.814
92.7786
91.2785
58.8333
67.9171
46.4066
46.6578
46.664
51.3866
46.6806
70.4134
82.7324
92.12
124.731
145.92
146.767
135.564
118.499
128.916
122.585
126.521
134.224
149.878
126.456
107.208
91.8557
80.4437
61.6564
56.7617
48.7449
47.8274
48.6368
65.0051
47.3565
50.5728
70.1273
82.5461
92.2581
111.916
108.778
127.026
97.5572
103.172
99.7888
99.7642
114.625
126.185
108.698
97.5568
92.2681
77.0346
60.2507
51.4445
62.635
46.9674
47.9753
48.2027
51.2831
95.4522
100.717
120.947
134.728
140.998
119.416
118.106
103.393
109.365
106.942
117.528
114.077
135.322
129.108
126.831
89.1852
89.9009
53.8811
46.0491
47.1033
61.5649
54.1086
50.0164
49.0562
90.3753
111.094
122.544
129.362
126.033
122.139
131.336
94.6321
111.641
94.1429
124.282
125.58
124.606
122.546
135.878
90.5103
73.7412
73.1585
54.1057
47.222
47.7323
48.8039
48.464
63.1256
84.0732
96.8723
107.013
117.485
127.373
110.079
116.453
107.758
100.76
113.357
110.805
127.372
125.931
124.413
111.783
93.7529
95.3134
64.401
48.7314
46.2009
58.7301
46.3102
47.3119
51.751
81.7182
112.808
118.538
132.267
142.64
137.582
146.352
119.038
110.735
127.96
121.689
134.046
136.955
129.616
127.405
92.717
90.7543
65.0533
60.9162
45.7006
44.6791
45.0586
44.0667
55.5486
70.2741
112.448
112.584
133.705
130.657
132.168
150.698
124.119
113.894
125.962
126.482
135.415
133.833
133.004
120.411
79.807
98.3323
77.3454
57.712
45.835
45.926
46.0574
48.7094
45.9524
69.4396
81.0254
105.486
115.869
150.981
156.915
146.089
137.079
135.24
126.444
128.039
139.231
134.144
122.402
111.239
95.4224
79.6348
66.0346
50.9739
45.6392
45.5227
60.0669
47.9769
46.7777
50.4521
75.1259
93.7284
111.244
109.118
125.457
134.054
112.058
111.277
97.7684
104.327
110.57
136.056
106.911
103.934
108.201
72.7285
58.6671
48.5035
47.091
46.2224
46.4989
46.2224
61.6205
85.6443
105.834
108.665
117.568
128.101
112.736
109.578
110.867
93.1864
108.803
101.918
126.61
127.18
124.283
123.232
75.5655
82.0064
65.2795
68.7318
46.1567
44.4629
44.5015
42.9709
57.8535
80.0026
96.341
105.848
117.595
125.726
120.095
125.08
98.5343
91.171
109.998
117.657
107.006
127.372
117.202
134.14
88.7046
91.7483
57.8181
53.4175
63.2061
46.5707
46.1853
45.3643
52.2761
84.0963
101.043
110.842
119.797
124.995
107.908
127.595
91.3874
104.702
