"MF8  Individual Supply + Individual Exhaust (SZHP-HRV)  /  Proposed  /  EX02_MF08_Central_VRF_TYPE 1_HP_CZ09.cibd25x",001
"Wed 23-Sep-26   1:38:03 pm"
"Energy Use","Hour"
"Meter","Mon","Day","Hr","Subhr","Tot","Clg","Htg","HPBU","Dhw","DhwBU","DhwMFL","FanC","FanH","FanV","Fan","Aux","Proc","Lit","Rcp","Ext","Refr","Dish","Dry","Wash","Cook","User1","User2","BT","PV"
"MtrElec",1,1,1,"",18.1307,0,0,0,5.34834,0,0,0,0,0.504578,0,0,0,0.537112,4.64792,0,1.43733,0,5.55219,0,0.103269,0,0,0,0
"MtrElec",1,1,2,"",9.25239,0,0,0,2.57799,0,0,0,0,0.504578,0,0,0,0.443701,4.27654,0,1.36697,0,0,0,0.082615,0,0,0,0
"MtrElec",1,1,3,"",6.31047,0,0,0,0,0,0,0,0,0.504578,0,0,0,0.35029,4.05412,0,1.33952,0,0,0,0.0619613,0,0,0,0
"MtrElec",1,1,4,"",6.31192,0,0,0,0,0,0,0,0,0.504578,0,0,0,0.396996,4.04258,0,1.3058,0,0,0,0.0619613,0,0,0,0
"MtrElec",1,1,5,"",6.16555,0,0,0,0,0,0,0,0,0.504578,0,0,0,0.490407,3.83942,0,1.26918,0,0,0,0.0619613,0,0,0,0
"MtrElec",1,1,6,"",8.48839,0,0,0,1.73307,0,0,0,0,0.504578,0,0,0,0.723934,4.16041,0,1.26313,0,0,0,0.103269,0,0,0,0
"MtrElec",1,1,7,"",23.05,0,0,0,1.66585,12.4202,0,0,0,0.504578,0,0,0,0.980813,4.67234,0,1.30073,0,0,0.654821,0.206538,0,0.644187,0,0
"MtrElec",1,1,8,"",18.1657,0,0,0,1.51225,5.98127,0,0,0,0.504578,0,0,0,0.957461,5.01958,0,1.40297,0,5.53479,1.74196,0.557651,0,0.465084,0,-5.51185
"MtrElec",1,1,9,"",9.04732,0,0,0,1.98327,0,0,0,0,0.504578,0,0,0,0.793992,4.71994,0,1.56297,0,14.7237,0.249339,0.99138,0,0.247871,0,-16.7297
"MtrElec",1,1,10,"",-2.79934,0,0,0,6.21856,0,0,0,0,0.504578,0,0,0,0.677228,4.53847,0,1.54398,1.00827,2.1075,5.28873,0.99138,0,0,0,-25.678
"MtrElec",1,1,11,"",34.0579,0,0,0,8.2642,0,0,0,0,0.504578,0,0,0,0.630523,4.61538,0,1.52077,1.4659,44.7023,2.64576,0.950073,0,0.0281482,0,-31.2697
"MtrElec",1,1,12,"",3.94411,0,0,0,6.60068,0,0,0,0,0.504578,0,0,0,0.583817,4.54226,0,1.56002,0,22.3629,0,1.13596,0,0.0137185,0,-33.3598
"MtrElec",1,1,13,"",-20.0126,0,0,0,4.03644,0,0,0,0,0.504578,0,0,0,0.490407,4.501,0,1.59463,0,0,0,1.30119,0,0,0,-32.4408
"MtrElec",1,1,14,"",-8.56548,0,0,0,2.86461,0,0,0,0,0.504578,0,0,0,0.490407,4.63842,0,1.61305,0,0,0,1.21857,0,0,0,-19.8951
"MtrElec",1,1,15,"",-7.57906,0,0,0,0,0,0,0,0,0.504578,0,0,0,0.490407,4.86538,0,1.59254,0,0,0,1.28053,0,0,0,-16.3125
"MtrElec",1,1,16,"",-0.7324,0,0,0,0,0,0,0,0,0.504578,0,0,0,0.60717,5.1168,0,1.6135,0,0,0,1.40446,0,0,0,-9.9789
"MtrElec",1,1,17,"",9.4191,0,0,0,0.177222,0,0,0,0,0.504578,0,0,0,0.723934,5.74202,0,1.60417,0,0,0,1.87949,0,0,0,-1.21231
"MtrElec",1,1,18,"",14.114,0,0,0,1.54932,0,0,0,0,0.504578,0,0,0,1.02752,6.47423,0,1.68751,0,0,0,2.87087,0,0,0,0
"MtrElec",1,1,19,"",16.6657,0,0,0,2.79013,0,0,0,0,0.504578,0,0,0,1.96163,6.95786,0,1.7872,0,0,0,2.66433,0,0,0,0
"MtrElec",1,1,20,"",19.4963,0,0,0,3.30571,0,0,0,0,0.504578,0,0,0,2.73227,7.23308,0,1.75794,2.47561,0,0,1.48707,0,0,0,0
"MtrElec",1,1,21,"",17.9885,0,0,0,4.07814,0,0,0,0,0.504578,0,0,0,2.63885,7.49676,0,1.7209,0,0,0.882255,0.66092,0,0.00608167,0,0
"MtrElec",1,1,22,"",23.859,0,0,0,4.28291,0,0,0,0,0.504578,0,0,0,2.24186,7.42686,0,1.6531,0,7.45715,0,0.289153,0,0.00340632,0,0
"MtrElec",1,1,23,"",13.5611,0,0,0,3.21329,0,0,0,0,0.504578,0,0,0,1.47122,6.63975,0,1.54637,0,0,0,0.185884,0,0,0,0
"MtrElec",1,1,24,"",15.1219,0,0,0,6.40928,0,0,0,0,0.504578,0,0,0,0.910755,5.66234,0,1.53165,0,0,0,0.103269,0,0,0,0
"MtrElec",1,2,1,"",8.78875,0,0,0,1.60905,0,0,0,0,0.504578,0,0,0,0.537112,4.63532,0,1.39943,0,0,0,0.103269,0,0,0,0
"MtrElec",1,2,2,"",7.65966,0,0,0,1.04676,0,0,0,0,0.504578,0,0,0,0.443701,4.22793,0,1.35406,0,0,0,0.082615,0,0,0,0
"MtrElec",1,2,3,"",6.3141,0,0,0,0,0,0,0,0,0.504578,0,0,0,0.35029,4.06638,0,1.31024,0,0,0,0.082615,0,0,0,0
"MtrElec",1,2,4,"",6.31483,0,0,0,0,0,0,0,0,0.504578,0,0,0,0.396996,4.04224,0,1.2884,0,0,0,0.082615,0,0,0,0
"MtrElec",1,2,5,"",6.18817,0,0,0,0,0,0,0,0,0.504578,0,0,0,0.490407,3.85168,0,1.25889,0,0,0,0.082615,0,0,0,0
"MtrElec",1,2,6,"",7.00146,0,0,0,0,0,0,0,0,0.504578,0,0,0,0.723934,4.17266,0,1.31113,0,0,0,0.289153,0,0,0,0
"MtrElec",1,2,7,"",8.08344,0,0,0,0,0,0,0,0,0.504578,0,0,0,0.980813,4.75662,0,1.44901,0,0,0,0.392421,0,0,0,0
"MtrElec",1,2,8,"",8.54723,0,0,0,0,0,0,0,0,0.504578,0,0,0,0.957461,5.11646,0,1.56848,0,0,0,0.516344,0,0,0,-0.116084
"MtrElec",1,2,9,"",7.01198,0,0,0,1.65293,0,0,0,0,0.504578,0,0,0,0.793992,4.74336,0,1.52839,0,0,0,0.536998,0,0,0,-2.74827
"MtrElec",1,2,10,"",10.0167,0,0,0,5.41427,0,0,0,0,0.504578,0,0,0,0.677228,4.45277,0,1.42965,0,0,0,0.454383,0,0,0,-2.91621
"MtrElec",1,2,11,"",13.9706,0,0,0,7.78583,0,0,0,0,0.504578,0,0,0,0.630523,4.50554,0,1.38976,2.61726,0,0,0.433729,0,0,0,-3.89663
"MtrElec",1,2,12,"",14.7224,0,0,0,7.78552,0,0,0,0,0.504578,0,0,0,0.583817,4.50554,0,1.40322,4.10175,0,0,0.598959,0,0,0,-4.76102
"MtrElec",1,2,13,"",7.64487,0,0,0,4.3344,0,0,0,0,0.504578,0,0,0,0.490407,4.51254,0,1.43771,0.70683,0,0,0.722881,0,0,0,-5.06446
"MtrElec",1,2,14,"",9.29199,0,0,0,4.12891,0,0,0,0,0.504578,0,0,0,0.490407,4.61395,0,1.41001,0,0,0,0.66092,0,0,0,-2.51678
"MtrElec",1,2,15,"",8.53368,0,0,0,3.45463,0,0,0,0,0.504578,0,0,0,0.490407,4.7811,0,1.41975,0,0,0,0.702228,0,0,0,-2.81901
"MtrElec",1,2,16,"",10.2894,0,0,0,1.99151,0,0,0,0,0.504578,0,0,0,0.60717,4.9234,0,1.43291,0,0,0.882252,1.074,0,0.00710829,0,-1.13356
"MtrElec",1,2,17,"",19.5908,0,0,0,1.56078,0,0,0,0,0.504578,0,0,0,0.723934,5.56121,0,1.48176,0,7.45712,0,2.37518,0,0,0,-0.0737952
"MtrElec",1,2,18,"",15.1784,0,0,0,1.63768,0,0,0,0,0.504578,0,0,0,1.02752,6.40183,0,1.62065,0,0,0,3.98618,0,0,0,0
"MtrElec",1,2,19,"",16.6308,0,0,0,1.73229,0,0,0,0,0.504578,0,0,0,1.96163,6.96974,0,1.74484,0,0,0,3.71768,0,0,0,0
"MtrElec",1,2,20,"",15.2133,0,0,0,0.00208385,0,0,0,0,0.504578,0,0,0,2.73227,7.32996,0,1.73839,0,0,0.881954,2.02407,0,0,0,0
"MtrElec",1,2,21,"",25.3182,0,0,0,2.07164,0,0,0,0,0.504578,0,0,0,2.63885,7.6419,0,1.66335,2.47586,7.4546,0,0.867458,0,0,0,0
"MtrElec",1,2,22,"",17.1606,0,0,0,4.82174,0,0,0,0,0.504578,0,0,0,2.24186,7.58459,0,1.59478,0,0,0,0.413075,0,0,0,0
"MtrElec",1,2,23,"",22.7405,0,0,0,4.89204,7.40336,0,0,0,0.504578,0,0,0,1.47122,6.72474,0,1.49675,0,0,0,0.247845,0,0,0,0
"MtrElec",1,2,24,"",15.2335,0,0,0,4.33352,2.12483,0,0,0,0.504578,0,0,0,0.910755,5.76204,0,1.39122,0,0,0,0.206538,0,0,0,0
"MtrElec",1,3,1,"",8.58056,0,0,0,1.39107,0,0,0,0,0.504578,0,0,0,0.537112,4.64792,0,1.39662,0,0,0,0.103269,0,0,0,0
