20,5,"Row/Col hourly results data begin"
"Hourly Results of CEC Compliance Manager"
,Software:,,"CBECC 2025.2.1.1 (1409)"
,CompMgr:,,"BEMCmpMgr 2025.2.1.1 (890)"
,OpenStudio:,,"3.10.0+e80a80c812"
,EnergyPlus:,,"25.1.0-1c11a3d85f"
,CSE:,,"CSE 0.928.0 EXE"
,Ruleset:,,"CA 2025 Nonresidential, Vers. 1.0 (T24_2025.bin)"
Run Title:,,,"MF88 Individual Supply + Central Exhaust (SZHP)"
Run Date/Time:,,,"2026-05-21 13:22:00"
NonRes Cond. Area:,,,17613
Residential Cond. Area:,,,95028
Gross-Up adjustment to NEM3:,,,6.6,%
Model:,,,"Standard"
Model File:,,,"C:\GitHub\P-ComplexHVAC\P-SCE-Complex_HVAC\MF Examples\MF88_1C_ISUP_IEXH-SZHP_CZ09\MF88Unit_ISUP_IEXH-SZHP_CZ9.cibd25x"

,,,,Nonres Site Electric Use,,,,,,,,,,,,,Nonres Site Natural Gas Use,,,,,,,,,,,,,Nonres Site Propane Use,,,,,,,,,,,,,Nonres LSC Multipliers,,,Nonres Source Energy Multipliers,,,Nonres CO2 Emissions Multipliers,,,Nonres Elec Demand,Building Wide,,,PV/Batt Mults (Res/NRes area weighted avg),,,,Residential Site Electric Use,,,,,,,,,,,,,Residential Site Natural Gas Use,,,,,,,,,,,,,Residential Site Propane Use,,,,,,,,,,,,,Res LSC Multipliers,,,Res Source Energy Multipliers,,,Res CO2 Emissions Multipliers,,,Res Elec Demand,
1,1,9, 01/01 09,0.0107274,0,1.62497,0,0.0296276,1.20871,1.67324,1.7613,0,0,0,4.54728,6.30858,152.583,0,0,0,0,0,0,0,0,0,0,152.583,152.583,0,0,0,0,0,0,0,0,0,0,0,0,0,5.68693,626.966,894.518,2.68137,89.9626,100,0.000141871,0.0054633,0.006288,0,-87.7728,0,1.83612,6.59324,2.68137,0.000141871,0,3.61217,0,6.47948,0,1.71744,29.1004,7.8023,15.747,25.1164,2.52836,7.32383,48.7118,99.4274,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.76122,1269.81,1106.78,2.68137,89.9626,100,0.000141871,0.0060051,0.006288,0,
1,1,10, 01/01 10,0.00730364,0,1.22537,0,0.0125578,1.35782,1.67324,1.7613,0,0,0,4.27629,6.03759,109.362,0,0,0,0,0,0,0,0,0,0,109.362,109.362,0,0,0,0,0,0,0,0,0,0,0,0,0,5.68395,626.966,894.518,2.3791,89.9626,100,0.000125878,0.0054633,0.006288,0,-134.72,0,1.83385,6.59033,2.3791,0.000125878,0,2.2265,0,6.38337,0,0.0341251,29.2971,7.8023,15.1699,38.474,2.15654,7.32383,45.7434,108.868,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.75832,1269.81,1106.78,2.3791,89.9626,100,0.000125878,0.0060051,0.006288,0,
1,1,11, 01/01 11,0.00310538,0,1.22537,0,0.00917425,2.97298,6.69294,7.0452,0,0,0,10.9036,17.9488,55.2925,0,0,0,0,0,0,0,0,0,0,55.2925,55.2925,0,0,0,0,0,0,0,0,0,0,0,0,0,5.68678,626.966,894.518,2.83208,89.9626,100,0.000149846,0.0054633,0.006288,0,-164.057,14.7722,1.83601,6.5931,2.83208,0.000149846,0,1.47972,0,6.34162,0,0,30.0336,7.93725,15.4705,60.7781,2.00781,7.32383,45.7922,131.372,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.76108,1269.81,1106.78,2.83208,89.9626,100,0.000149846,0.0060051,0.006288,0,
1,1,12, 01/01 12,0.00148966,0,1.22537,0,0.0072448,3.1751,6.69294,7.0452,0,0,0,11.1022,18.1474,27.6133,0,0,0,0,0,0,0,0,0,0,27.6133,27.6133,0,0,0,0,0,0,0,0,0,0,0,0,0,5.69432,626.966,894.518,2.70532,89.9626,100,0.000143139,0.0054633,0.006288,0,-175.023,35.2356,1.84178,6.60047,2.70532,0.000143139,0,0.988922,0,6.31299,0,0,30.9759,7.93725,15.2361,51.0397,1.85908,7.32383,46.2151,121.674,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.76842,1269.81,1106.78,2.70532,89.9626,100,0.000143139,0.0060051,0.006288,0,
1,1,13, 01/01 13,0.000957429,0,1.22537,0,0.00484948,3.59642,9.2028,10.5678,0,0,0,14.0304,24.5982,17.7475,0,0,0,0,0,0,0,0,0,0,17.7475,17.7475,0,0,0,0,0,0,0,0,0,0,0,0,0,5.69056,626.966,894.518,2.82681,89.9626,100,0.000149566,0.0054633,0.006288,0,-170.201,41.7115,1.8389,6.59679,2.82681,0.000149566,0,0.682517,0,6.30867,0,0,23.852,8.17118,15.5726,40.4506,1.56163,7.32383,39.0144,103.923,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.76476,1269.81,1106.78,2.82681,89.9626,100,0.000149566,0.0060051,0.006288,0,
1,1,14, 01/01 14,0.000281379,0,1.25125,0,0.00393221,3.53967,9.2028,10.5678,0,0,0,13.9979,24.5657,5.21581,0,0,0,0,0,0,0,0,0,0,5.21581,5.21581,0,0,0,0,0,0,0,0,0,0,0,0,0,5.69101,626.966,894.518,2.88089,89.9626,100,0.000152428,0.0054633,0.006288,0,-104.38,6.19909,1.83925,6.59724,2.88089,0.000152428,0,0.424803,0,6.29822,0,0,2.6943,8.17118,16.0116,31.1535,1.56163,7.32383,17.5885,73.639,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.7652,1269.81,1106.78,2.88089,89.9626,100,0.000152428,0.0060051,0.006288,0,
1,1,15, 01/01 15,0,0,1.33197,0,0,3.40809,9.2028,10.5678,0,0,0,13.9429,24.5107,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.69114,626.966,894.518,2.92757,89.9626,100,0.000154898,0.0054633,0.006288,0,-85.5835,0,1.83935,6.59736,2.92757,0.000154898,0,0.322107,0,6.29505,0,0,21.8977,8.17118,16.7368,19.4502,1.56163,7.32383,36.6861,81.7586,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.76532,1269.81,1106.78,2.92757,89.9626,100,0.000154898,0.0060051,0.006288,0,
1,1,16, 01/01 16,0,0,1.375,0,0,3.47293,9.2028,10.5678,0,0,0,14.0507,24.6185,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.99593,626.966,894.518,3.29537,89.9626,100,0.000174358,0.0054633,0.006288,0,-52.3544,0,2.07264,6.89562,3.29537,0.000174358,0,0.379567,0,6.29518,0,0,4.94323,8.17118,17.5396,16.3044,1.93345,7.32383,19.7892,62.8905,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.06237,1269.81,1106.78,3.29537,89.9626,100,0.000174358,0.0060051,0.006288,0,
1,1,17, 01/01 17,0.000526532,0,1.36081,0,0.00376508,3.61061,9.2028,10.5678,0,0,0,14.1785,24.7463,9.76011,0,0,0,0,0,0,0,0,0,0,9.76011,9.76011,0,0,0,0,0,0,0,0,0,0,0,0,0,6.29891,626.966,894.518,3.86875,89.9626,100,0.000204695,0.0054633,0.006288,0,-6.36041,0,2.30455,7.1921,3.86875,0.000204695,0,0.578274,0,6.29774,0,0,17.5792,8.17118,19.5349,29.4117,2.30527,7.32383,32.6264,91.2021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.35764,1269.81,1106.78,3.86875,89.9626,100,0.000204695,0.0060051,0.006288,0,
1,1,18, 01/01 18,0.00252946,0,1.22537,0,0.00432269,3.40924,6.69294,7.0452,0,0,0,11.3344,18.3796,46.0531,0,0,0,0,0,0,0,0,0,0,46.0531,46.0531,0,0,0,0,0,0,0,0,0,0,0,0,0,6.35179,626.966,894.518,3.94448,89.9626,100,0.000208702,0.0054633,0.006288,0,0,0,2.34502,7.24384,3.94448,0.000208702,0,1.02129,0,6.31113,0,0,29.0114,8.10371,21.7804,37.7756,3.27199,7.32383,44.4475,114.599,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.40918,1269.81,1106.78,3.94448,89.9626,100,0.000208702,0.0060051,0.006288,0,
1,1,19, 01/01 19,0.00355883,0,1.22537,0,0.00439992,2.55392,3.34647,3.5226,0,0,0,7.13372,10.6563,61.5259,0,0,0,0,0,0,0,0,0,0,61.5259,61.5259,0,0,0,0,0,0,0,0,0,0,0,0,0,6.46029,626.966,894.518,4.16914,89.9626,100,0.000220589,0.0054633,0.006288,0,0,-65.4026,2.42807,7.35001,4.16914,0.000220589,0,1.30244,0,6.32706,0,0.0162853,30.0275,8.01373,23.3922,40.6851,6.24653,7.32383,45.687,123.335,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.51492,1269.81,1106.78,4.16914,89.9626,100,0.000220589,0.0060051,0.006288,0,
1,1,20, 01/01 20,0,0,0,0,0,2.65665,0.836618,0.88065,0,0,0,3.49327,4.37392,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.55135,626.966,894.518,4.37739,89.9626,100,0.000231608,0.0054633,0.006288,0,0,-22.9687,2.49777,7.43912,4.37739,0.000231608,0,1.40417,0,6.33352,0,0.0943917,15.3404,7.94625,24.3097,23.7528,8.70052,7.32383,31.1187,95.2056,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.60367,1269.81,1106.78,4.37739,89.9626,100,0.000231608,0.0060051,0.006288,0,
1,1,21, 01/01 21,0,0,0,0,0,2.29128,0.836618,0.88065,0,0,0,3.1279,4.00855,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.54047,626.966,894.518,4.33943,89.9626,100,0.000229599,0.0054633,0.006288,0,0,0,2.48944,7.42848,4.33943,0.000229599,0,1.4408,0,6.3405,0,0.0877509,22.1489,7.94625,25.2048,13.072,8.40306,7.32383,37.9642,91.9679,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.59307,1269.81,1106.78,4.33943,89.9626,100,0.000229599,0.0060051,0.006288,0,
1,1,22, 01/01 22,0,0,0,0,0,1.68097,0.836618,0.88065,0,0,0,2.51759,3.39824,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.64531,626.966,894.518,4.51762,89.9626,100,0.000239027,0.0054633,0.006288,0,0,0,2.56969,7.53107,4.51762,0.000239027,0,1.48465,0,6.34874,0,0,31.4081,7.94625,24.9313,12.5732,7.13889,7.32383,47.1877,99.155,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.69524,1269.81,1106.78,4.51762,89.9626,100,0.000239027,0.0060051,0.006288,0,
1,1,23, 01/01 23,0,0,0,0,0,0.883338,0.836618,0.88065,0,0,0,1.71996,2.60061,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.34658,626.966,894.518,4.52964,89.9626,100,0.000239663,0.0054633,0.006288,0.000277533,0,0,3.10645,8.2173,4.52964,0.000239663,0.000277533,1.9648,0,6.37582,0,0.0137708,4.36649,7.61334,21.6667,16.254,4.68489,7.32383,20.3342,70.2636,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.37868,1269.81,1106.78,4.52964,89.9626,100,0.000239663,0.0060051,0.006288,0.000277533,
1,1,24, 01/01 24,0,0,0,0,0,0.560024,0.836618,0.88065,0,0,0,1.39664,2.27729,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.44597,626.966,894.518,4.53692,89.9626,100,0.000240048,0.0054633,0.006288,0.000718441,0,0,3.94794,9.2931,4.53692,0.000240048,0.000718441,2.5547,0,6.41465,0,0.0778334,0.537283,7.61334,18.3873,13.0847,2.90017,7.32383,17.1978,58.8939,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.45012,1269.81,1106.78,4.53692,89.9626,100,0.000240048,0.0060051,0.006288,0.000718441,
1,2,1, 01/02 01,0,0,0,0,0,0.54669,0.836618,0.88065,0,0,0,1.38331,2.26396,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.5414,626.966,894.518,8.44344,89.9626,100,0.000446742,0.0054633,0.006288,0.000518385,0,0,5.55184,11.3436,8.44344,0.000446742,0.000518385,3.11526,0,6.44912,0,1.75831,16.3508,7.61334,15.0007,5.29751,1.71036,7.32383,35.2869,64.6193,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.4923,1269.81,1106.78,8.44344,89.9626,100,0.000446742,0.0060051,0.006288,0.000518385,
1,2,2, 01/02 02,0,0,0,0,0,0.553266,0.836618,0.88065,0,0,0,1.38988,2.27053,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.59457,626.966,894.518,8.43068,89.9626,100,0.000446067,0.0054633,0.006288,0.000175212,0,0,4.8271,10.4171,8.43068,0.000446067,0.000175212,3.33721,0,6.46846,0,1.7498,3.00717,7.61334,13.6979,4.89544,1.4129,7.32383,22.176,49.5061,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.5695,1269.81,1106.78,8.43068,89.9626,100,0.000446067,0.0060051,0.006288,0.000175212,
1,2,3, 01/02 03,0,0,0,0,0,0.553216,0.836618,0.88065,0,0,0,1.38983,2.27048,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.17595,626.966,894.518,8.07648,89.9626,100,0.000427327,0.0054633,0.006288,0.000173941,0,0,4.50669,10.0074,8.07648,0.000427327,0.000173941,3.74234,0,6.51587,0,1.74624,2.03056,7.61334,13.1815,5.32184,1.11545,7.32383,21.6483,48.5909,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.1615,1269.81,1106.78,8.07648,89.9626,100,0.000427327,0.0060051,0.006288,0.000173941,
1,2,4, 01/02 04,0,0,0,0,0,0.273352,0.836618,0.88065,0,0,0,1.10997,1.99062,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.84334,626.966,894.518,5.75461,89.9626,100,0.000304476,0.0054633,0.006288,0.000305397,0,0,3.48668,8.7034,5.75461,0.000304476,0.000305397,4.62205,0,6.61081,0,1.73323,2.98484,7.61334,13.1041,5.29294,1.26418,7.32383,23.5643,50.5493,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.86281,1269.81,1106.78,5.75461,89.9626,100,0.000304476,0.0060051,0.006288,0.000305397,
1,2,5, 01/02 05,0,0,0,0,0,0.546638,0.836618,0.88065,0,0,0,1.38326,2.26391,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.44165,626.966,894.518,4.70149,89.9626,100,0.000248756,0.0054633,0.006288,0.000305397,0,0,3.17922,8.31033,4.70149,0.000248756,0.000305397,4.96957,0,6.65339,0,1.7135,2.85057,7.61334,12.496,5.30695,1.56163,7.32383,23.8004,50.4888,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.47133,1269.81,1106.78,4.70149,89.9626,100,0.000248756,0.0060051,0.006288,0.000305397,
1,2,6, 01/02 06,0,0,0,0,0,0.273277,0.836618,0.88065,0,0,0,1.10989,1.99055,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.83044,626.966,894.518,5.73985,89.9626,100,0.000303695,0.0054633,0.006288,0.000305397,0,0,3.4768,8.69077,5.73985,0.000303695,0.000305397,4.16892,0,6.56411,0,1.70677,8.55371,7.62576,13.6556,4.86676,2.30527,7.32383,28.6193,56.7707,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.85023,1269.81,1106.78,5.73985,89.9626,100,0.000303695,0.0060051,0.006288,0.000305397,
1,2,7, 01/02 07,0.010144,0,1.41698,0,0.0247114,0.546686,0.836618,0.88065,0,0,0,2.83514,3.71579,145.26,0,0,0,0,0,0,0,0,0,0,145.26,145.26,0,0,0,0,0,0,0,0,0,0,0,0,0,9.69625,626.966,894.518,7.50866,89.9626,100,0.000397283,0.0054633,0.006288,0.000705071,0,0,4.90494,10.5166,7.50866,0.000397283,0.000705071,3.52491,0,6.49703,0,1.72454,31.6633,9.22009,15.9761,5.83031,3.12326,7.32383,52.6299,84.8834,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.6686,1269.81,1106.78,7.50866,89.9626,100,0.000397283,0.0060051,0.006288,0.000705071,
1,2,8, 01/02 08,0.00808378,0,1.22537,0,0.0131756,1.57328,3.34647,3.5226,0,0,0,6.16638,9.68898,118.769,0,0,0,0,0,0,0,0,0,0,118.769,118.769,0,0,0,0,0,0,0,0,0,0,0,0,0,7.57896,626.966,894.518,6.16084,89.9626,100,0.00032597,0.0054633,0.006288,0.000176325,-0.609036,0,3.28432,8.44469,6.16084,0.00032597,0.000176325,3.88442,0,6.54828,0,1.73524,29.9697,9.36797,17.7211,10.1152,3.0489,7.32383,51.5056,89.7147,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.60515,1269.81,1106.78,6.16084,89.9626,100,0.00032597,0.0060051,0.006288,0.000176325,
