AirSystems
,,,,,Cooling,,,,Heating,,,Fan/Ventilation,,,Controls
Name,Type,Status,System Count,Floor Area Served,Net Capacity,Design Supply T,Capacity/Area,Supply Flow/Ton,Net Capacity,Design Supply T,Capacity/Area,Supply Flow,Supply Flow/Area,Design OA,OA/Area,Control Zone Name,Temp Control,FixedT,Supply HiT,At Outdoor,Supply LowT,At OutdoorT,ReheatCtrlMthd,Availability Schedule,Night Cycle Control
,,,(#),(ft2),(Btu/hr),(degF),(Btu/ft2),(cfm/ton),(Btu/hr),(degF),(Btu/ft2),(cfm),(cfm/ft2),(cfm),(cfm/ft2),,,(degF),(degF),(degF),(degF),( degF),,,
"BaseAirSys5","PVAV","New",1,17613,499173,55,28.3412,401.65,441930,60,25.0911,16707.7,0.948603,4491.31,0.255,"NONE","WarmestReset",,60,,55,,"DualMaximum","RetailHVACAvail","CycleOnCallAnyZone"
"ResBaseAirSys_SZHP","SZHP","New",1,360,12096.6,58,33.6018,292.127,13144.5,-99996,36.5124,294.479,0.817998,178.2,0.495,"F1 Business Center","NoSATControl",,-99996,,-99996,,"UNDEFINED","AllOnHVACAvail","CycleOnCallPrimaryZone"
"ResBaseAirSys_SZHP-2","SZHP","New",1,1464,21163.7,58,14.4561,292.127,22997,-99996,15.7083,515.208,0.351918,219.6,0.15,"F1 Corridor","NoSATControl",,-99996,,-99996,,"UNDEFINED","AllOnHVACAvail","CycleOnCallPrimaryZone"
"ResBaseAirSys_SZHP-3","SZHP","New",1,900,15716.2,58,17.4624,292.127,17077.5,-99996,18.975,382.593,0.425104,135,0.15,"F1 Fitness Center","NoSATControl",,-99996,,-99996,,"UNDEFINED","AllOnHVACAvail","CycleOnCallPrimaryZone"
"ResBaseAirSys_SZHP-4","SZHP","New",1,414,9511.48,58,22.9746,321.441,10335.4,-99996,24.9647,254.781,0.615414,62.1,0.15,"F1 Leasing Office","NoSATControl",,-99996,,-99996,,"UNDEFINED","AllOnHVACAvail","CycleOnCallPrimaryZone"
"ResBaseAirSys_SZHP-5","SZHP","New",1,1050,15061.1,58,14.3439,292.127,16365.7,-99996,15.5864,366.646,0.349187,157.5,0.15,"F1 Lobby","NoSATControl",,-99996,,-99996,,"UNDEFINED","AllOnHVACAvail","CycleOnCallPrimaryZone"
"ResBaseAirSys_SZHP-6","SZHP","New",1,180,4938.85,58,27.4381,293.525,5366.66,-99996,29.8148,120.806,0.671146,27,0.15,"F1 Stairs E","NoSATControl",,-99996,,-99996,,"UNDEFINED","AllOnHVACAvail","CycleOnCallPrimaryZone"
"ResBaseAirSys_SZHP-7","SZHP","New",1,180,5441.04,58,30.228,297.84,5912.35,-99996,32.8464,135.047,0.75026,27,0.15,"F1 Stairs W","NoSATControl",,-99996,,-99996,,"UNDEFINED","AllOnHVACAvail","CycleOnCallPrimaryZone"
"ResBaseAirSys_SZHP-8","SZHP","New",1,2340,16581.1,58,7.08596,292.127,18017.4,-99996,7.69975,403.65,0.1725,351,0.15,"F2 Corridor","NoSATControl",,-99996,,-99996,,"UNDEFINED","AllOnHVACAvail","CycleOnCallPrimaryZone"
