,,,,Nonres Site Electric Use,,,,,,,,,,,,,Nonres Site Natural Gas Use,,,,,,,,,,,,,Nonres Site Propane Use,,,,,,,,,,,,,Nonres LSC Multipliers,,,Nonres Source Energy Multipliers,,,Nonres CO2 Emissions Multipliers,,,Nonres Elec Demand,Building Wide,,,PV/Batt Mults (Res/NRes area weighted avg),,,,Residential Site Electric Use,,,,,,,,,,,,,Residential Site Natural Gas Use,,,,,,,,,,,,,Residential Site Propane Use,,,,,,,,,,,,,Res LSC Multipliers,,,Res Source Energy Multipliers,,,Res CO2 Emissions Multipliers,,,Res Elec Demand,
,,,Local Time,Spc Heat,Spc Cool,Indr Fans,Heat Rej,Pump&Misc,Dom HW,Lighting,Recept,Process,Othr Ltg,Proc Mtrs,Tot Comp,TOTAL,Spc Heat,Spc Cool,Indr Fans,Heat Rej,Pump&Misc,Dom HW,Lighting,Recept,Process,Othr Ltg,Proc Mtrs,Tot Comp,TOTAL,Spc Heat,Spc Cool,Indr Fans,Heat Rej,Pump&Misc,Dom HW,Lighting,Recept,Process,Othr Ltg,Proc Mtrs,Tot Comp,TOTAL,Electric,NatGas,OtherFuel,Electric,NatGas,OtherFuel,Electric,NatGas,OtherFuel,,PV,Battery,NEM3 LSC,LSC,Source Energy,CO2 Emis,Elec Demand,Spc Heat,Spc Cool,Indr Fans,Heat Rej,Pump&Misc,Dom HW,Lighting,Recept,Process,Othr Ltg,Proc Mtrs,Tot Comp,TOTAL,Spc Heat,Spc Cool,Indr Fans,Heat Rej,Pump&Misc,Dom HW,Lighting,Recept,Process,Othr Ltg,Proc Mtrs,Tot Comp,TOTAL,Spc Heat,Spc Cool,Indr Fans,Heat Rej,Pump&Misc,Dom HW,Lighting,Recept,Process,Othr Ltg,Proc Mtrs,Tot Comp,TOTAL,Electric,NatGas,OtherFuel,Electric,NatGas,OtherFuel,Electric,NatGas,OtherFuel,
Mo,Da,Hr,(DST),(kWh),(kWh),(kWh),(kWh),(kWh),(kWh),(kWh),(kWh),(kWh),(kWh),(kWh),(kWh),(kWh),(kBtu),(kBtu),(kBtu),(kBtu),(kBtu),(kBtu),(kBtu),(kBtu),(kBtu),(kBtu),(kBtu),(kBtu),(kBtu),(kBtu),(kBtu),(kBtu),(kBtu),(kBtu),(kBtu),(kBtu),(kBtu),(kBtu),(kBtu),(kBtu),(kBtu),(kBtu),($/kWh),($/MBtu),($/MBtu),(kBtu/kWh),(kBtu/therm),(kBtu/therm),(tonnes CO2-e/kWh),(tonnes CO2-e/therm),(tonnes CO2-e/therm),(frac),(kWh),(kWh),(mult),($/kWh),(kBtu/kWh),(tonnes CO2-e/kWh),(frac),(kWh),(kWh),(kWh),(kWh),(kWh),(kWh),(kWh),(kWh),(kWh),(kWh),(kWh),(kWh),(kWh),(kBtu),(kBtu),(kBtu),(kBtu),(kBtu),(kBtu),(kBtu),(kBtu),(kBtu),(kBtu),(kBtu),(kBtu),(kBtu),(kBtu),(kBtu),(kBtu),(kBtu),(kBtu),(kBtu),(kBtu),(kBtu),(kBtu),(kBtu),(kBtu),(kBtu),(kBtu),($/kWh),($/MBtu),($/MBtu),(kBtu/kWh),(kBtu/therm),(kBtu/therm),(tonnes CO2-e/kWh),(tonnes CO2-e/therm),(tonnes CO2-e/therm),(frac),
1,1,9, 01/01 09,0.0107274,0,1.62497,0,0.0296276,1.20871,1.67324,1.7613,0,0,0,4.54728,6.30858,152.583,0,0,0,0,0,0,0,0,0,0,152.583,152.583,0,0,0,0,0,0,0,0,0,0,0,0,0,5.68693,626.966,894.518,2.68137,89.9626,100,0.000141871,0.0054633,0.006288,0,-87.7728,0,1.83612,6.59324,2.68137,0.000141871,0,2.78107,0,6.2361,0,1.77303,23.8953,7.8023,15.747,25.1696,2.52836,7.32383,42.4878,93.2565,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.76122,1269.81,1106.78,2.68137,89.9626,100,0.000141871,0.0060051,0.006288,0,
1,1,10, 01/01 10,0.00730364,0,1.22537,0,0.0125578,1.35782,1.67324,1.7613,0,0,0,4.27629,6.03759,109.362,0,0,0,0,0,0,0,0,0,0,109.362,109.362,0,0,0,0,0,0,0,0,0,0,0,0,0,5.68395,626.966,894.518,2.3791,89.9626,100,0.000125878,0.0054633,0.006288,0,-134.72,0,1.83385,6.59033,2.3791,0.000125878,0,2.01363,0,6.22238,0,0.0326329,24.3368,7.8023,15.1699,38.5473,2.15654,7.32383,40.4078,103.605,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.75832,1269.81,1106.78,2.3791,89.9626,100,0.000125878,0.0060051,0.006288,0,
1,1,11, 01/01 11,0.00310538,0,1.22537,0,0.00917425,2.97298,6.69294,7.0452,0,0,0,10.9036,17.9488,55.2925,0,0,0,0,0,0,0,0,0,0,55.2925,55.2925,0,0,0,0,0,0,0,0,0,0,0,0,0,5.68678,626.966,894.518,2.83208,89.9626,100,0.000149846,0.0054633,0.006288,0,-164.057,19.578,1.83601,6.5931,2.83208,0.000149846,0,1.36281,0,6.2068,0,0,25.4094,7.93725,15.4705,60.8469,2.00781,7.32383,40.9163,126.565,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.76108,1269.81,1106.78,2.83208,89.9626,100,0.000149846,0.0060051,0.006288,0,
1,1,12, 01/01 12,0.00148966,0,1.22537,0,0.0072448,3.1751,6.69294,7.0452,0,0,0,11.1022,18.1474,27.6133,0,0,0,0,0,0,0,0,0,0,27.6133,27.6133,0,0,0,0,0,0,0,0,0,0,0,0,0,5.69432,626.966,894.518,2.70532,89.9626,100,0.000143139,0.0054633,0.006288,0,-175.023,41.783,1.84178,6.60047,2.70532,0.000143139,0,1.02501,0,6.20869,0,0,24.4234,7.93725,15.2361,51.1109,1.85908,7.32383,39.5944,115.124,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.76842,1269.81,1106.78,2.70532,89.9626,100,0.000143139,0.0060051,0.006288,0,
1,1,13, 01/01 13,0.000957429,0,1.22537,0,0.00484948,3.59642,9.2028,10.5678,0,0,0,14.0304,24.5982,17.7475,0,0,0,0,0,0,0,0,0,0,17.7475,17.7475,0,0,0,0,0,0,0,0,0,0,0,0,0,5.69056,626.966,894.518,2.82681,89.9626,100,0.000149566,0.0054633,0.006288,0,-170.201,40.9186,1.8389,6.59679,2.82681,0.000149566,0,0.699699,0,6.20637,0,0,24.655,8.17118,15.5726,40.525,1.56163,7.32383,39.7323,104.715,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.76476,1269.81,1106.78,2.82681,89.9626,100,0.000149566,0.0060051,0.006288,0,
1,1,14, 01/01 14,0.000281379,0,1.25125,0,0.00393221,3.53967,9.2028,10.5678,0,0,0,13.9979,24.5657,5.21581,0,0,0,0,0,0,0,0,0,0,5.21581,5.21581,0,0,0,0,0,0,0,0,0,0,0,0,0,5.69101,626.966,894.518,2.88089,89.9626,100,0.000152428,0.0054633,0.006288,0,-104.38,8.80453,1.83925,6.59724,2.88089,0.000152428,0,0.485554,0,6.20345,0,0,0.0479884,8.17118,16.0116,31.2277,1.56163,7.32383,14.9082,71.0329,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.7652,1269.81,1106.78,2.88089,89.9626,100,0.000152428,0.0060051,0.006288,0,
1,1,15, 01/01 15,0,0,1.33197,0,0,3.40809,9.2028,10.5678,0,0,0,13.9429,24.5107,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.69114,626.966,894.518,2.92757,89.9626,100,0.000154898,0.0054633,0.006288,0,-85.5835,0,1.83935,6.59736,2.92757,0.000154898,0,0.363856,0,6.20348,0,0,17.7609,8.17118,16.7368,19.5275,1.56163,7.32383,32.4994,77.6491,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.76532,1269.81,1106.78,2.92757,89.9626,100,0.000154898,0.0060051,0.006288,0,
1,1,16, 01/01 16,0,0,1.375,0,0,3.47293,9.2028,10.5678,0,0,0,14.0507,24.6185,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.99593,626.966,894.518,3.29537,89.9626,100,0.000174358,0.0054633,0.006288,0,-52.3544,0,2.07264,6.89562,3.29537,0.000174358,0,0.394425,0,6.20348,0,0,3.86601,8.17118,17.5396,16.3639,1.93345,7.32383,18.6351,61.7959,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.06237,1269.81,1106.78,3.29537,89.9626,100,0.000174358,0.0060051,0.006288,0,
1,1,17, 01/01 17,0.000526532,0,1.36081,0,0.00376508,3.61061,9.2028,10.5678,0,0,0,14.1785,24.7463,9.76011,0,0,0,0,0,0,0,0,0,0,9.76011,9.76011,0,0,0,0,0,0,0,0,0,0,0,0,0,6.29891,626.966,894.518,3.86875,89.9626,100,0.000204695,0.0054633,0.006288,0,-6.36041,0,2.30455,7.1921,3.86875,0.000204695,0,0.652411,0,6.20333,0,0,14.8607,8.17118,19.5349,29.4964,2.30527,7.32383,29.8876,88.548,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.35764,1269.81,1106.78,3.86875,89.9626,100,0.000204695,0.0060051,0.006288,0,
1,1,18, 01/01 18,0.00252946,0,1.22537,0,0.00432269,3.40924,6.69294,7.0452,0,0,0,11.3344,18.3796,46.0531,0,0,0,0,0,0,0,0,0,0,46.0531,46.0531,0,0,0,0,0,0,0,0,0,0,0,0,0,6.35179,626.966,894.518,3.94448,89.9626,100,0.000208702,0.0054633,0.006288,0,0,0,2.34502,7.24384,3.94448,0.000208702,0,1.0216,0,6.2033,0,0,23.3724,8.10371,21.7804,37.8538,3.27199,7.32383,38.701,108.931,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.40918,1269.81,1106.78,3.94448,89.9626,100,0.000208702,0.0060051,0.006288,0,
1,1,19, 01/01 19,0.00355883,0,1.22537,0,0.00439992,2.55392,3.34647,3.5226,0,0,0,7.13372,10.6563,61.5259,0,0,0,0,0,0,0,0,0,0,61.5259,61.5259,0,0,0,0,0,0,0,0,0,0,0,0,0,6.46029,626.966,894.518,4.16914,89.9626,100,0.000220589,0.0054633,0.006288,0,0,-65.4026,2.42807,7.35001,4.16914,0.000220589,0,1.25417,0,6.2033,0,0.0047432,24.8042,8.01373,23.3922,40.7381,6.24653,7.32383,40.2801,117.981,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.51492,1269.81,1106.78,4.16914,89.9626,100,0.000220589,0.0060051,0.006288,0,
1,1,20, 01/01 20,0,0,0,0,0,2.65665,0.836618,0.88065,0,0,0,3.49327,4.37392,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.55135,626.966,894.518,4.37739,89.9626,100,0.000231608,0.0054633,0.006288,0,0,-34.8509,2.49777,7.43912,4.37739,0.000231608,0,1.34662,0,6.2033,0,0.0923436,17.2469,7.94625,24.3097,23.8126,8.70052,7.32383,32.8354,96.9821,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.60367,1269.81,1106.78,4.37739,89.9626,100,0.000231608,0.0060051,0.006288,0,
1,1,21, 01/01 21,0,0,0,0,0,2.29128,0.836618,0.88065,0,0,0,3.1279,4.00855,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.54047,626.966,894.518,4.33943,89.9626,100,0.000229599,0.0054633,0.006288,0,0,0,2.48944,7.42848,4.33943,0.000229599,0,1.33856,0,6.2033,0,0.0847828,11.7854,7.94625,25.2048,13.1409,8.40306,7.32383,27.3583,81.4309,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.59307,1269.81,1106.78,4.33943,89.9626,100,0.000229599,0.0060051,0.006288,0,
1,1,22, 01/01 22,0,0,0,0,0,1.68097,0.836618,0.88065,0,0,0,2.51759,3.39824,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.64531,626.966,894.518,4.51762,89.9626,100,0.000239027,0.0054633,0.006288,0,0,0,2.56969,7.53107,4.51762,0.000239027,0,1.36551,0,6.20779,0,0,24.7343,7.94625,24.9313,12.6409,7.13889,7.32383,40.2538,92.2888,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.69524,1269.81,1106.78,4.51762,89.9626,100,0.000239027,0.0060051,0.006288,0,
1,1,23, 01/01 23,0,0,0,0,0,0.883338,0.836618,0.88065,0,0,0,1.71996,2.60061,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.34658,626.966,894.518,4.52964,89.9626,100,0.000239663,0.0054633,0.006288,0.000277533,0,0,3.10645,8.2173,4.52964,0.000239663,0.000277533,1.69896,0,6.21677,0,0.00423915,7.9773,7.61334,21.6667,16.3465,4.68489,7.32383,23.5106,73.5325,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.37868,1269.81,1106.78,4.52964,89.9626,100,0.000239663,0.0060051,0.006288,0.000277533,
1,1,24, 01/01 24,0,0,0,0,0,0.560024,0.836618,0.88065,0,0,0,1.39664,2.27729,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.44597,626.966,894.518,4.53692,89.9626,100,0.000240048,0.0054633,0.006288,0.000718441,0,0,3.94794,9.2931,4.53692,0.000240048,0.000718441,2.11399,0,6.23063,0,0.0775422,0.769064,7.61334,18.3873,13.143,2.90017,7.32383,16.8046,58.5589,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.45012,1269.81,1106.78,4.53692,89.9626,100,0.000240048,0.0060051,0.006288,0.000718441,
1,2,1, 01/02 01,0,0,0,0,0,0.54669,0.836618,0.88065,0,0,0,1.38331,2.26396,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.5414,626.966,894.518,8.44344,89.9626,100,0.000446742,0.0054633,0.006288,0.000518385,0,0,5.55184,11.3436,8.44344,0.000446742,0.000518385,2.52366,0,6.24235,0,1.77668,1.18034,7.61334,15.0007,5.38494,1.71036,7.32383,19.3364,48.7562,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.4923,1269.81,1106.78,8.44344,89.9626,100,0.000446742,0.0060051,0.006288,0.000518385,
1,2,2, 01/02 02,0,0,0,0,0,0.553266,0.836618,0.88065,0,0,0,1.38988,2.27053,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.59457,626.966,894.518,8.43068,89.9626,100,0.000446067,0.0054633,0.006288,0.000175212,0,0,4.8271,10.4171,8.43068,0.000446067,0.000175212,2.67329,0,6.24789,0,1.77463,2.10679,7.61334,13.6979,4.96951,1.4129,7.32383,20.4159,47.8201,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.5695,1269.81,1106.78,8.43068,89.9626,100,0.000446067,0.0060051,0.006288,0.000175212,
1,2,3, 01/02 03,0,0,0,0,0,0.553216,0.836618,0.88065,0,0,0,1.38983,2.27048,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.17595,626.966,894.518,8.07648,89.9626,100,0.000427327,0.0054633,0.006288,0.000173941,0,0,4.50669,10.0074,8.07648,0.000427327,0.000173941,2.7805,0,6.25675,0,1.77353,14.9297,7.61334,13.1815,5.39562,1.11545,7.32383,33.3538,60.3702,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.1615,1269.81,1106.78,8.07648,89.9626,100,0.000427327,0.0060051,0.006288,0.000173941,
1,2,4, 01/02 04,0,0,0,0,0,0.273352,0.836618,0.88065,0,0,0,1.10997,1.99062,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.84334,626.966,894.518,5.75461,89.9626,100,0.000304476,0.0054633,0.006288,0.000305397,0,0,3.48668,8.7034,5.75461,0.000304476,0.000305397,3.10668,0,6.27699,0,1.77156,2.34766,7.61334,13.1041,5.36364,1.26418,7.32383,21.1162,48.172,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.86281,1269.81,1106.78,5.75461,89.9626,100,0.000304476,0.0060051,0.006288,0.000305397,
1,2,5, 01/02 05,0,0,0,0,0,0.546638,0.836618,0.88065,0,0,0,1.38326,2.26391,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.44165,626.966,894.518,4.70149,89.9626,100,0.000248756,0.0054633,0.006288,0.000305397,0,0,3.17922,8.31033,4.70149,0.000248756,0.000305397,3.21295,0,6.28562,0,1.7662,2.33842,7.61334,12.496,5.38345,1.56163,7.32383,21.2165,47.9814,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.47133,1269.81,1106.78,4.70149,89.9626,100,0.000248756,0.0060051,0.006288,0.000305397,
