"runDateTime","SysName","HtgCap","ClgCap","SysName","HtgCap","ClgCap","SysName","HtgCap","ClgCap","SysName","HtgCap","ClgCap","SysName","HtgCap","ClgCap","SysName","HtgCap","ClgCap","SysName","HtgCap","ClgCap","SysName","HtgCap","ClgCap","SysName","HtgCap","ClgCap","SysName","HtgCap","ClgCap","SysName","HtgCap","ClgCap","SysName","HtgCap","ClgCap","SysName","HtgCap","ClgCap","SysName","HtgCap","ClgCap","SysName","HtgCap","ClgCap","SysName","HtgCap","ClgCap","SysName","HtgCap","ClgCap","SysName","HtgCap","ClgCap","SysName","HtgCap","ClgCap","SysName","HtgCap","ClgCap","SysName","HtgCap","ClgCap","SysName","HtgCap","ClgCap","SysName","HtgCap","ClgCap","SysName","HtgCap","ClgCap","SysName","HtgCap","ClgCap","SysName","HtgCap","ClgCap","SysName","HtgCap","ClgCap","SysName","HtgCap","ClgCap","SysName","HtgCap","ClgCap","SysName","HtgCap","ClgCap","SysName","HtgCap","ClgCap","SysName","HtgCap","ClgCap","SysName","HtgCap","ClgCap","SysName","HtgCap","ClgCap","SysName","HtgCap","ClgCap","SysName","HtgCap","ClgCap","SysName","HtgCap","ClgCap","SysName","HtgCap","ClgCap","SysName","HtgCap","ClgCap","SysName","HtgCap","ClgCap","SysName","HtgCap","ClgCap","SysName","HtgCap","ClgCap","SysName","HtgCap","ClgCap","SysName","HtgCap","ClgCap","SysName","HtgCap","ClgCap","SysName","HtgCap","ClgCap","SysName","HtgCap","ClgCap","SysName","HtgCap","ClgCap","SysName","HtgCap","ClgCap","SysName","HtgCap","ClgCap","SysName","HtgCap","ClgCap","SysName","HtgCap","ClgCap"
"Wed 23-Sep-26   1:44:09 pm","F2 Res Zn E Court HVACSys",23.0574,23.3443,"F2 Res Zn E Perim HVACSys",27.3756,27.7506,"F2 Res Zn N Perim HVACSys",29.0705,29.4801,"F2 Res Zn NE Perim HVACSys",20.7917,21.0324,"F2 Res Zn NW Perim HVACSys",16.4703,16.6227,"F2 Res Zn S Court 1-Bed HVACSys",5.68399,5.61632,"F2 Res Zn S Court 2-Bed HVACSys",14.8,14.9184,"F2 Res Zn SE Court HVACSys",8.23015,8.21443,"F2 Res Zn SW Court HVACSys",6.25433,6.1983,"F2 Res Zn SE Perim HVACSys",14.1049,14.2091,"F2 Res Zn SW Perim HVACSys",10.454,10.4836,"F2 Res Zn W Court HVACSys",22.4571,22.7317,"F2 Res Zn W Perim HVACSys",20.5801,20.8164,"F3 Res Zn E Court HVACSys",22.9703,23.2554,"F3 Res Zn E Perim HVACSys",28.5186,28.917,"F3 Res Zn N Perim HVACSys",29.0061,29.4144,"F3 Res Zn NE Perim HVACSys",18.0212,18.2054,"F3 Res Zn NW Perim HVACSys",13.8039,13.9019,"F3 Res Zn S Court 1-Bed HVACSys",5.62215,5.55322,"F3 Res Zn S Court 2-Bed HVACSys",14.5199,14.6325,"F3 Res Zn SE Court HVACSys",10.7016,10.7364,"F3 Res Zn SW Court HVACSys",6.11042,6.05145,"F3 Res Zn SE Perim HVACSys",14.5445,14.6577,"F3 Res Zn SW Perim HVACSys",10.4873,10.5177,"F3 Res Zn W Court HVACSys",20.2787,20.5089,"F3 Res Zn W Perim HVACSys",19.3032,19.5135,"F4 Res Zn E Court HVACSys",22.8208,23.1029,"F4 Res Zn E Perim HVACSys",25.7566,26.0985,"F4 Res Zn N Perim HVACSys",33.4066,33.9046,"F4 Res Zn NE Perim HVACSys",18.0437,18.2283,"F4 Res Zn NW Perim HVACSys",15.4704,15.6024,"F4 Res Zn S Court 1-Bed HVACSys",8.0812,8.06245,"F4 Res Zn S Court 2-Bed HVACSys",16.6058,16.761,"F4 Res Zn SE Court HVACSys",8.25957,8.24446,"F4 Res Zn SW Court HVACSys",6.10256,6.04343,"F4 Res Zn SE Perim HVACSys",15.819,15.9582,"F4 Res Zn SW Perim HVACSys",13.7312,13.8278,"F4 Res Zn W Court HVACSys",17.6792,17.8564,"F4 Res Zn W Perim HVACSys",20.242,20.4715,"F5 Res Zn E Court HVACSys",26.8615,27.2261,"F5 Res Zn E Perim HVACSys",31.5864,32.0473,"F5 Res Zn N Perim HVACSys",37.79,38.3776,"F5 Res Zn NE Perim HVACSys",21.7962,22.0574,"F5 Res Zn NW Perim HVACSys",14.9984,15.1208,"F5 Res Zn S Court 1-Bed HVACSys",7.14407,7.10619,"F5 Res Zn S Court 2-Bed HVACSys",19.5692,19.7849,"F5 Res Zn SE Court HVACSys",9.71156,9.72608,"F5 Res Zn SW Court HVACSys",9.83358,9.85059,"F5 Res Zn SE Perim HVACSys",19.8888,20.111,"F5 Res Zn SW Perim HVACSys",11.2,11.2449,"F5 Res Zn W Court HVACSys",22.4179,22.6917,"F5 Res Zn W Perim HVACSys",22.5476,22.8241

