"MF88 Individual Supply + Individual Exhaust (ERV, WSHP)  /  Proposed  /  EX03_MF88_Central-WSHP_CZ09.cibd25x",002
"Wed 23-Sep-26   1:44:07 pm"
"x-ldPass","Hour"
"Month","Day","Hr","CW Loop-HtgLd (Btu)","ClgLd (Btu)","NetLd (Btu)","DemFlw (gpm)","ActualFlw (gpm)","NetLd (W)","FlowFrac"
1,13,12,0,-101968,-101968,20.3858,698.198,-29885,0.0440448
1,13,13,0,-122168,-122168,24.4244,698.198,-35805.5,0.0440448
1,13,14,0,-145698,-145698,29.1286,698.198,-42701.7,0.0440448
1,13,15,0,-153713,-153713,30.7309,698.198,-45050.7,0.0440448
1,13,16,0,-133574,-133574,26.7046,698.198,-39148.3,0.0440448
1,13,17,0,-126030,-126030,25.1963,698.198,-36937.2,0.0440448
1,13,18,0,-61862.8,-61862.8,12.3679,698.198,-18131,0.0440448
1,13,19,0,-55444.1,-55444.1,11.0846,698.198,-16249.7,0.0440448
1,13,20,0,-54812.6,-54812.6,10.9584,698.198,-16064.7,0.0440448
1,13,21,0,-44397.1,-44397.1,8.87605,698.198,-13012,0.0440448
1,13,22,0,-22483.1,-22483.1,4.49491,698.198,-6589.41,0.0440448
1,13,23,0,-6355.32,-6355.32,1.27058,698.198,-1862.64,0.0440448
1,13,24,0,-15357.7,-15357.7,3.07037,698.198,-4501.08,0.0440448
1,14,1,0,-9983.12,-9983.12,1.99587,698.198,-2925.89,0.0440448
1,14,2,0,-6866.24,-6866.24,1.37273,698.198,-2012.38,0.0440448
1,14,3,0,-2916.96,-2916.96,0.58317,698.198,-854.911,0.0440448
1,14,4,0,-1410.56,-1410.56,0.282005,698.198,-413.412,0.0440448
1,14,5,0,-259.387,-259.387,0.0518576,698.198,-76.0219,0.0440448
1,14,6,0,-2449.56,-2449.56,0.489725,698.198,-717.924,0.0440448
1,14,7,0,-8667.28,-8667.28,1.7328,698.198,-2540.23,0.0440448
1,14,8,0,0,0,0,698.198,0,0
1,14,9,0,0,0,0,698.198,0,0
1,14,10,0,-22568.8,-22568.8,4.51204,698.198,-6614.53,0.0440448
1,14,11,0,-92125.4,-92125.4,18.4181,698.198,-27000.4,0.0440448
1,14,12,0,-131779,-131779,26.3457,698.198,-38622.1,0.0440448
1,14,13,0,-157207,-157207,31.4295,698.198,-46074.8,0.0440448
1,14,14,0,-175172,-175172,35.0211,698.198,-51340,0.0440448
1,14,15,0,-205900,-205900,41.1644,698.198,-60345.9,0.0440448
1,14,16,0,-232031,-232031,46.3885,698.198,-68004.3,0.0440448
1,14,17,0,-190811,-190811,38.1477,698.198,-55923.4,0.0440448
1,14,18,0,-150274,-150274,30.0434,698.198,-44042.8,0.0440448
1,14,19,0,-131303,-131303,26.2507,698.198,-38482.8,0.0440448
1,14,20,0,-106617,-106617,21.3153,698.198,-31247.6,0.0440448
1,14,21,0,-75773.1,-75773.1,15.1489,698.198,-22207.8,0.0440448
1,14,22,0,-42739.5,-42739.5,8.54466,698.198,-12526.2,0.0440448
1,14,23,0,-14289,-14289,2.85671,698.198,-4187.87,0.0440448
1,14,24,0,-20184.9,-20184.9,4.03545,698.198,-5915.86,0.0440448
1,15,1,0,-15824,-15824,3.1636,698.198,-4637.76,0.0440448
1,15,2,0,-7627.69,-7627.69,1.52496,698.198,-2235.55,0.0440448
1,15,3,0,-5268.58,-5268.58,1.05332,698.198,-1544.13,0.0440448
1,15,4,0,-3554.92,-3554.92,0.710714,698.198,-1041.89,0.0440448
1,15,5,0,-1444.88,-1444.88,0.288866,698.198,-423.47,0.0440448
1,15,6,0,-5195.79,-5195.79,1.03876,698.198,-1522.8,0.0440448
1,15,7,0,-11314.7,-11314.7,2.26208,698.198,-3316.15,0.0440448
1,15,8,0,0,0,0,698.198,0,0
1,15,9,0,-968.735,-968.735,0.193673,698.198,-283.92,0.0440448
1,15,10,0,-49330,-49330,9.86226,698.198,-14457.8,0.0440448
1,15,11,0,-131171,-131171,26.2242,698.198,-38444,0.0440448
1,15,12,0,-165221,-165221,33.0317,698.198,-48423.6,0.0440448
1,15,13,0,-182596,-182596,36.5054,698.198,-53515.9,0.0440448
1,15,14,0,-212569,-212569,42.4977,698.198,-62300.4,0.0440448
1,15,15,0,-215032,-215032,42.9901,698.198,-63022.3,0.0440448
1,15,16,0,-265750,-265750,53.1298,698.198,-77886.8,0.0440448
1,15,17,0,-239172,-239172,47.8162,698.198,-70097.2,0.0440448
1,15,18,0,-170400,-170400,34.0671,698.198,-49941.5,0.0440448
1,15,19,0,-141964,-141964,28.382,698.198,-41607.2,0.0440448
1,15,20,0,-132744,-132744,26.5387,698.198,-38905,0.0440448
1,15,21,0,-93052.9,-93052.9,18.6035,698.198,-27272.3,0.0440448
1,15,22,0,-53013.4,-53013.4,10.5987,698.198,-15537.3,0.0440448
1,15,23,0,-13652.5,-13652.5,2.72947,698.198,-4001.33,0.0440448
1,15,24,0,-23794,-23794,4.757,698.198,-6973.64,0.0440448
1,16,1,0,-17452.6,-17452.6,3.48919,698.198,-5115.05,0.0440448
1,16,2,0,-11127.1,-11127.1,2.22458,698.198,-3261.17,0.0440448
1,16,3,0,-9346.78,-9346.78,1.86864,698.198,-2739.38,0.0440448
1,16,4,0,-7620.38,-7620.38,1.5235,698.198,-2233.41,0.0440448
1,16,5,0,-3155.98,-3155.98,0.630956,698.198,-924.964,0.0440448
1,16,6,0,-7642.84,-7642.84,1.52799,698.198,-2239.99,0.0440448
1,16,7,0,-14108,-14108,2.82052,698.198,-4134.81,0.0440448
1,16,8,0,-1844.84,-1844.84,0.368827,698.198,-540.69,0.0440448
1,16,9,0,-1402.41,-1402.41,0.280376,698.198,-411.023,0.0440448
1,16,10,0,-28996.6,-28996.6,5.79712,698.198,-8498.42,0.0440448
1,16,11,0,-86895.7,-86895.7,17.3725,698.198,-25467.7,0.0440448
1,16,12,0,-126098,-126098,25.2101,698.198,-36957.3,0.0440448
1,16,13,0,-147490,-147490,29.4869,698.198,-43227,0.0440448
1,16,14,0,-161857,-161857,32.3591,698.198,-47437.6,0.0440448
1,16,15,0,-193586,-193586,38.7024,698.198,-56736.7,0.0440448
1,16,16,0,-229662,-229662,45.915,698.198,-67310.1,0.0440448
1,16,17,0,-221365,-221365,44.2562,698.198,-64878.3,0.0440448
1,16,18,0,-187137,-187137,37.4131,698.198,-54846.6,0.0440448
1,16,19,0,-193310,-193310,38.6474,698.198,-56656.1,0.0440448
1,16,20,0,-181338,-181338,36.2538,698.198,-53147.1,0.0440448
1,16,21,0,-137912,-137912,27.5719,698.198,-40419.7,0.0440448
1,16,22,0,-79348.2,-79348.2,15.8636,698.198,-23255.6,0.0440448
1,16,23,0,-37867,-37867,7.57052,698.198,-11098.2,0.0440448
1,16,24,0,-40974.4,-40974.4,8.19177,698.198,-12008.9,0.0440448
1,17,1,0,-23525.7,-23525.7,4.70336,698.198,-6895,0.0440448
1,17,2,0,-17619.5,-17619.5,3.52257,698.198,-5163.99,0.0440448
1,17,3,0,-15532.9,-15532.9,3.10539,698.198,-4552.42,0.0440448
1,17,4,0,-13053.9,-13053.9,2.60979,698.198,-3825.88,0.0440448
1,17,5,0,-8797.78,-8797.78,1.75889,698.198,-2578.48,0.0440448
1,17,6,0,-12470.9,-12470.9,2.49324,698.198,-3655.02,0.0440448
1,17,7,0,-25735.4,-25735.4,5.14512,698.198,-7542.6,0.0440448
1,17,8,0,-5557.8,-5557.8,1.11114,698.198,-1628.9,0.0440448
1,17,9,0,-19250.9,-19250.9,3.84872,698.198,-5642.12,0.0440448
1,17,10,0,-112968,-112968,22.585,698.198,-33109,0.0440448
1,17,11,0,-176433,-176433,35.2732,698.198,-51709.5,0.0440448
1,17,12,0,-221856,-221856,44.3543,698.198,-65022.3,0.0440448
1,17,13,0,-245804,-245804,49.1421,698.198,-72041,0.0440448
1,17,14,0,-268451,-268451,53.6698,698.198,-78678.5,0.0440448
1,17,15,0,-309536,-309536,61.8836,698.198,-90719.7,0.0440448
1,17,16,0,-320961,-320961,64.1679,698.198,-94068.4,0.0440448
1,17,17,0,-285011,-285011,56.9804,698.198,-83531.8,0.0440448
1,17,18,0,-220735,-220735,44.1302,698.198,-64693.7,0.0440448
1,17,19,0,-217699,-217699,43.5234,698.198,-63804.1,0.0440448
1,17,20,0,-224639,-224639,44.9108,698.198,-65838,0.0440448
1,17,21,0,-168951,-168951,33.7773,698.198,-49516.6,0.0440448
1,17,22,0,-135219,-135219,27.0336,698.198,-39630.5,0.0440448
1,17,23,0,-63717.1,-63717.1,12.7386,698.198,-18674.4,0.0440448
1,17,24,0,-54961.7,-54961.7,10.9882,698.198,-16108.3,0.0440448
1,18,1,0,-39287.6,-39287.6,7.85453,698.198,-11514.5,0.0440448
1,18,2,0,-25390.9,-25390.9,5.07624,698.198,-7441.64,0.0440448
1,18,3,0,-23546.9,-23546.9,4.70759,698.198,-6901.2,0.0440448
