,,,,Site Electric Use,,,,,,,,,,,,,Site Natural Gas Use,,,,,,,,,,,,,Site Propane Use,,,,,,,,,,,,,LSC Multipliers,,,Source Energy Multipliers,,,CO2 Emissions Multipliers,,,Elec Demand,Building Wide,
,,,Local Time,Spc Heat,Spc Cool,Indr Fans,Heat Rej,Pump&Misc,Dom HW,Lighting,Recept,Process,Othr Ltg,Proc Mtrs,Tot Comp,TOTAL,Spc Heat,Spc Cool,Indr Fans,Heat Rej,Pump&Misc,Dom HW,Lighting,Recept,Process,Othr Ltg,Proc Mtrs,Tot Comp,TOTAL,Spc Heat,Spc Cool,Indr Fans,Heat Rej,Pump&Misc,Dom HW,Lighting,Recept,Process,Othr Ltg,Proc Mtrs,Tot Comp,TOTAL,Electric,NatGas,OtherFuel,Electric,NatGas,OtherFuel,Electric,NatGas,OtherFuel,,PV,Battery,NEM3 LSC,
Mo,Da,Hr,(DST),(kWh),(kWh),(kWh),(kWh),(kWh),(kWh),(kWh),(kWh),(kWh),(kWh),(kWh),(kWh),(kWh),(kBtu),(kBtu),(kBtu),(kBtu),(kBtu),(kBtu),(kBtu),(kBtu),(kBtu),(kBtu),(kBtu),(kBtu),(kBtu),(kBtu),(kBtu),(kBtu),(kBtu),(kBtu),(kBtu),(kBtu),(kBtu),(kBtu),(kBtu),(kBtu),(kBtu),(kBtu),($/kWh),($/MBtu),($/MBtu),(kBtu/kWh),(kBtu/therm),(kBtu/therm),(tonnes CO2-e/kWh),(tonnes CO2-e/therm),(tonnes CO2-e/therm),(frac),(kWh),(kWh),(mult)
3,26,24, 03/27 01,0.00353769,2.83911,7.87145,0,0.00504755,0,1.94125,6.9275,2.05188,0.0476204,0,12.6604,21.6874,0,0,0,0,0,0,0,0,0,0,0,0,0,62.9795,0,0,0,0,0,0,0,0,0,0,62.9795,62.9795,5.54709,623.014,880.925,2.11751,89.9626,100,0.000112037,0.0054633,0.006288,0,0,0,1.72909,
3,27,1, 03/27 02,0.00369166,2.8754,7.87145,0,0.00507946,0,1.94125,6.9275,2.05188,0.0476204,0,12.6969,21.7239,0,0,0,0,0,0,0,0,0,0,0,0,0,65.2385,0,0,0,0,0,0,0,0,0,0,65.2385,65.2385,5.42562,623.014,880.925,1.89117,89.9626,100,0.000100062,0.0054633,0.006288,0,0,0,1.63612,
3,27,2, 03/27 03,0.00383306,2.53366,7.87145,0,0.00511748,0,1.94125,6.9275,2.05188,0.0476204,0,12.3553,21.3823,0,0,0,0,0,0,0,0,0,0,0,0,0,67.29,0,0,0,0,0,0,0,0,0,0,67.29,67.29,5.42548,623.014,880.925,1.89117,89.9626,100,0.000100062,0.0054633,0.006288,0,0,0,1.636,
3,27,3, 03/27 04,0.00395541,2.67815,7.87145,0,0.00515744,0,1.94125,6.9275,2.05188,0.0476204,0,12.5,21.527,0,0,0,0,0,0,0,0,0,0,0,0,0,69.0483,0,0,0,0,0,0,0,0,0,0,69.0483,69.0483,5.4245,623.014,880.925,1.89117,89.9626,100,0.000100062,0.0054633,0.006288,0,0,0,1.63526,
3,27,4, 03/27 05,0.00406951,2.85475,7.87145,0,0.00520027,0,1.94651,6.9275,2.05188,0.0476204,0,12.682,21.709,0,0,0,0,0,0,0,0,0,0,0,0,0,70.6739,0,0,0,0,0,0,0,0,0,0,70.6739,70.6739,5.41579,623.014,880.925,1.88131,89.9626,100,9.95401e-05,0.0054633,0.006288,0,0,0,1.62859,
3,27,5, 03/27 06,0.00416762,2.82998,7.87145,0,0.00524204,0,1.95701,6.9275,2.05188,0.0476204,0,12.6678,21.6949,0,0,0,0,0,0,0,0,0,0,0,0,0,72.0614,0,0,0,0,0,0,0,0,0,0,72.0614,72.0614,5.42068,623.014,880.925,1.88258,89.9626,100,9.96073e-05,0.0054633,0.006288,0,0,0,1.63233,
3,27,6, 03/27 07,2.61559,2.8758,23.5213,0,0.00510476,0,2.68062,8.55598,2.05188,0.0449862,0.150073,31.6984,42.5014,0,0,0,0,0,0,0,0,0,0,0,0,0,66.5718,0,0,0,0,0,0,0,0,0,0,66.5718,66.5718,5.42466,623.014,880.925,1.89117,89.9626,100,0.000100062,0.0054633,0.006288,0,0,0,1.63538,
3,27,7, 03/27 08,0.946891,3.32117,23.5213,0,0.00501575,0,5.73243,25.1266,2.05188,0.183956,0.150073,33.5268,61.0393,0,0,0,0,0,0,0,0,0,0,0,0,0,53.6602,0,0,0,0,0,0,0,0,0,0,53.6602,53.6602,5.41114,623.014,880.925,1.87096,89.9626,100,9.89926e-05,0.0054633,0.006288,0,-3.3676,0,1.62503,
3,27,8, 03/27 09,0.00813966,4.24662,23.6037,0,0.0117656,0,10.0278,44.8134,2.05188,0.335051,0.150073,37.8981,85.2485,0,0,0,0,0,0,0,0,0,0,0,0,0,28.1467,0,0,0,0,0,0,0,0,0,0,28.1467,28.1467,4.81985,623.014,880.925,1.06153,89.9626,100,5.61658e-05,0.0054633,0.006288,0,-10.8276,0,1.17245,
3,27,9, 03/27 10,0.00885643,5.84514,24.1174,0,0,0,9.96802,135.526,2.05188,0.362971,0.150073,39.9394,178.031,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.62454,623.014,880.925,0.500041,89.9626,100,2.64572e-05,0.0054633,0.006288,0,-18.7462,0,1.02295,
3,27,10, 03/27 11,0,7.76752,24.5333,0,0,0,9.68719,137.155,2.05188,0.362971,0.150073,41.988,181.708,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.51996,623.014,880.925,0.377461,89.9626,100,1.99715e-05,0.0054633,0.006288,0,-29.2076,0,0.942906,
3,27,11, 03/27 12,0,8.81943,23.7685,0,0,0,9.30324,76.7155,2.05188,0.362971,0.150073,41.8912,121.172,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.53043,623.014,880.925,0.369996,89.9626,100,1.95765e-05,0.0054633,0.006288,0,-32.8277,0,0.950917,
3,27,12, 03/27 13,0,9.90054,23.7685,0,0,0,7.83141,76.7859,2.05188,0.30713,0.150073,41.5005,120.795,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.53284,623.014,880.925,0.369996,89.9626,100,1.95765e-05,0.0054633,0.006288,0,-38.3927,0,0.952762,
3,27,13, 03/27 14,0,12.0045,24.7449,0,0,0,8.15689,133.968,2.05188,0.30713,0.150073,44.9063,181.384,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.53348,623.014,880.925,0.372168,89.9626,100,1.96914e-05,0.0054633,0.006288,0,-38.5368,0,0.953256,
3,27,14, 03/27 15,0,13.6969,25.4749,0,0,0,8.25915,137.225,2.05188,0.30713,0.150073,47.431,187.165,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.52534,623.014,880.925,0.369996,89.9626,100,1.95765e-05,0.0054633,0.006288,0,-34.3604,0,0.947026,
3,27,15, 03/27 16,0,12.202,25.5861,0,0,0,8.1042,134.558,2.05188,0.279209,0.150073,45.8922,182.932,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.51036,623.014,880.925,0.368582,89.9626,100,1.95017e-05,0.0054633,0.006288,0,-30.9226,0,0.935555,
3,27,16, 03/27 17,0,10.0388,25.2676,0,0,0,7.31299,127.595,2.05188,0.195446,0.150073,42.6194,172.612,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.5497,623.014,880.925,0.374657,89.9626,100,1.98231e-05,0.0054633,0.006288,0,-24.3069,0,0.965671,
3,27,17, 03/27 18,0.00392349,8.55654,24.9374,0,0,0,7.3875,125.967,2.05188,0.212945,0.150073,40.8854,169.267,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.60699,623.014,880.925,0.448858,89.9626,100,2.37491e-05,0.0054633,0.006288,0,-10.7337,0,1.00952,
3,27,18, 03/27 19,0.00432134,6.60073,23.6861,0,0.0040192,0,5.84796,24.0175,2.05188,0.26068,0.150073,36.1432,62.6233,0,0,0,0,0,0,0,0,0,0,0,0,0,0.46881,0,0,0,0,0,0,0,0,0,0,0.46881,0.46881,5.41442,623.014,880.925,1.65981,89.9626,100,8.78203e-05,0.0054633,0.006288,0,-2.64771,0,1.62754,
3,27,19, 03/27 20,0.0197944,4.76157,23.5213,0,0.01226,0,6.96718,22.389,2.05188,0.333343,0.150073,35.2821,60.2064,0,0,0,0,0,0,0,0,0,0,0,0,0,15.5551,0,0,0,0,0,0,0,0,0,0,15.5551,15.5551,5.41626,623.014,880.925,1.66336,89.9626,100,8.80084e-05,0.0054633,0.006288,0,0,0,1.62895,
3,27,20, 03/27 21,0.0439575,3.73694,23.5213,0,0.0115089,0,5.50155,10.0437,2.05188,0.333343,0.150073,32.8153,45.3942,0,0,0,0,0,0,0,0,0,0,0,0,0,38.2817,0,0,0,0,0,0,0,0,0,0,38.2817,38.2817,5.41313,623.014,880.925,1.66336,89.9626,100,8.80084e-05,0.0054633,0.006288,0,0,0,1.62655,
3,27,21, 03/27 22,0.319272,3.15073,23.5213,0,0.0082623,0,5.03118,9.52431,2.05188,0.285722,0.150073,32.0308,44.0428,0,0,0,0,0,0,0,0,0,0,0,0,0,48.107,0,0,0,0,0,0,0,0,0,0,48.107,48.107,5.41762,623.014,880.925,1.66336,89.9626,100,8.80084e-05,0.0054633,0.006288,0,0,0,1.62999,
3,27,22, 03/27 23,0.00314653,3.41058,7.87145,0,0.00501074,0,1.94651,6.9275,2.05188,0.0476204,0,13.2367,22.2637,0,0,0,0,0,0,0,0,0,0,0,0,0,57.1119,0,0,0,0,0,0,0,0,0,0,57.1119,57.1119,5.4147,623.014,880.925,1.66336,89.9626,100,8.80084e-05,0.0054633,0.006288,0,0,0,1.62776,
3,27,23, 03/27 24,0.00334424,3.62076,7.87145,0,0.00502093,0,1.94651,6.9275,2.05188,0.0476204,0,13.4471,22.4741,0,0,0,0,0,0,0,0,0,0,0,0,0,60.102,0,0,0,0,0,0,0,0,0,0,60.102,60.102,7.18884,623.014,880.925,4.24957,89.9626,100,0.000224844,0.0054633,0.006288,0,0,0,2.98571,
3,27,24, 03/28 01,0.00439648,3.1236,7.87145,0,0.00534615,0,1.20844,3.67054,2.05188,0.0476204,0,12.2132,17.9833,0,0,0,0,0,0,0,0,0,0,0,0,0,75.2623,0,0,0,0,0,0,0,0,0,0,75.2623,75.2623,7.0296,623.014,880.925,4.24531,89.9626,100,0.000224619,0.0054633,0.006288,0,0,0,2.86383,
3,28,1, 03/28 02,0.00455101,2.85201,7.87145,0,0.00545669,0,1.20844,3.67054,2.05188,0.0476204,0,11.9419,17.712,0,0,0,0,0,0,0,0,0,0,0,0,0,77.3976,0,0,0,0,0,0,0,0,0,0,77.3976,77.3976,5.37351,623.014,880.925,1.66132,89.9626,100,8.79007e-05,0.0054633,0.006288,0,0,0,1.59623,
3,28,2, 03/28 03,0.00469197,2.8495,7.87145,0,0.00555439,0,1.20844,3.67054,2.05188,0.0476204,0,11.9396,17.7097,0,0,0,0,0,0,0,0,0,0,0,0,0,79.3278,0,0,0,0,0,0,0,0,0,0,79.3278,79.3278,5.37172,623.014,880.925,1.66132,89.9626,100,8.79007e-05,0.0054633,0.006288,0,0,0,1.59485,
3,28,3, 03/28 04,0.00482249,2.84886,7.87145,0,0.00565281,0,1.20844,3.67054,2.05188,0.0476204,0,11.9392,17.7093,0,0,0,0,0,0,0,0,0,0,0,0,0,81.1008,0,0,0,0,0,0,0,0,0,0,81.1008,81.1008,5.37218,623.014,880.925,1.66132,89.9626,100,8.79007e-05,0.0054633,0.006288,0,0,0,1.59521,
3,28,4, 03/28 05,0.00494054,2.49187,7.87246,0,0.00575054,0,1.20844,3.67054,2.05188,0.0476204,0,11.5835,17.3535,0,0,0,0,0,0,0,0,0,0,0,0,0,82.6928,0,0,0,0,0,0,0,0,0,0,82.6928,82.6928,5.37181,623.014,880.925,1.65961,89.9626,100,8.78098e-05,0.0054633,0.006288,0,0,0,1.59493,
3,28,5, 03/28 06,0.00505592,2.2753,7.87145,0,0.00585407,0,1.21369,3.67054,2.05188,0.0476204,0,11.3714,17.1414,0,0,0,0,0,0,0,0,0,0,0,0,0,84.2389,0,0,0,0,0,0,0,0,0,0,84.2389,84.2389,5.37179,623.014,880.925,1.65961,89.9626,100,8.78098e-05,0.0054633,0.006288,0,0,0,1.59491,
3,28,6, 03/28 07,0.00516839,1.82835,7.87145,0,0.00596264,0,1.19983,3.67054,2.05188,0.0454503,0,10.9108,16.6786,0,0,0,0,0,0,0,0,0,0,0,0,0,85.737,0,0,0,0,0,0,0,0,0,0,85.737,85.737,5.37223,623.014,880.925,1.66132,89.9626,100,8.79007e-05,0.0054633,0.006288,0,0,0,1.59525,
3,28,7, 03/28 08,2.49952,1.58819,23.5213,0,0.00570689,0,1.09472,16.0159,2.05188,0.0318684,0.150073,28.7095,46.9592,0,0,0,0,0,0,0,0,0,0,0,0,0,81.9452,0,0,0,0,0,0,0,0,0,0,81.9452,81.9452,5.33446,623.014,880.925,1.64611,89.9626,100,8.70958e-05,0.0054633,0.006288,0,-2.65092,0,1.56634,
3,28,8, 03/28 09,0.955989,2.33789,23.5213,0,0.00551357,0,3.6737,17.0546,2.05188,0.0837627,0.150073,30.4944,49.8347,0,0,0,0,0,0,0,0,0,0,0,0,0,78.6921,0,0,0,0,0,0,0,0,0,0,78.6921,78.6921,4.48117,623.014,880.925,0.749994,89.9626,100,3.96822e-05,0.0054633,0.006288,0,-8.81039,0,0.913211,
3,28,9, 03/28 10,0.356833,4.06426,23.6861,0,0.00502278,0,3.54861,41.7453,2.05188,0.0837627,0.150073,31.6608,75.6919,0,0,0,0,0,0,0,0,0,0,0,0,0,59.1734,0,0,0,0,0,0,0,0,0,0,59.1734,59.1734,4.30151,623.014,880.925,0.384208,89.9626,100,2.03284e-05,0.0054633,0.006288,0,-12.7198,0,0.775697,
3,28,10, 03/28 11,0.138223,4.6766,23.6861,0,0.00501762,0,3.46492,41.7453,2.05188,0.0837627,0.150073,31.9709,76.0019,0,0,0,0,0,0,0,0,0,0,0,0,0,53.5638,0,0,0,0,0,0,0,0,0,0,53.5638,53.5638,4.2814,623.014,880.925,0.315455,89.9626,100,1.66907e-05,0.0054633,0.006288,0,-21.6136,0,0.760308,
3,28,11, 03/28 12,0.0634734,4.99573,23.6861,0,0.00504073,0,3.36759,41.7453,2.05188,0.0837627,0.150073,32.1179,76.149,0,0,0,0,0,0,0,0,0,0,0,0,0,50.0734,0,0,0,0,0,0,0,0,0,0,50.0734,50.0734,4.25309,623.014,880.925,0.304786,89.9626,100,1.61262e-05,0.0054633,0.006288,0,-25.4036,0,0.738641,
3,28,12, 03/28 13,0.00451038,7.00856,23.6861,0,0.00504925,0,2.16664,41.7453,2.05188,0.0837627,0.150073,32.8709,76.9019,0,0,0,0,0,0,0,0,0,0,0,0,0,49.0567,0,0,0,0,0,0,0,0,0,0,49.0567,49.0567,4.24749,623.014,880.925,0.299984,89.9626,100,1.58722e-05,0.0054633,0.006288,0,-34.7609,0,0.734348,
3,28,13, 03/28 14,0.00383323,7.83441,7.87145,0,0.00510044,0,1.41187,16.0159,2.05188,0.0279209,0,17.1267,35.2224,0,0,0,0,0,0,0,0,0,0,0,0,0,67.2897,0,0,0,0,0,0,0,0,0,0,67.2897,67.2897,4.25482,623.014,880.925,0.297671,89.9626,100,1.57498e-05,0.0054633,0.006288,0,-20.6245,0,0.739958,
3,28,14, 03/28 15,0.00405835,6.85331,7.87145,0,0.00518079,0,1.43572,16.0159,2.05188,0.0279209,0,16.1697,34.2654,0,0,0,0,0,0,0,0,0,0,0,0,0,70.5147,0,0,0,0,0,0,0,0,0,0,70.5147,70.5147,4.2721,623.014,880.925,0.293044,89.9626,100,1.55049e-05,0.0054633,0.006288,0,-15.1527,0,0.75319,
3,28,15, 03/28 16,0.00405147,5.95146,7.87145,0,0.00518221,0,1.42267,16.0159,2.05188,0.0279209,0,15.2548,33.3505,0,0,0,0,0,0,0,0,0,0,0,0,0,70.4172,0,0,0,0,0,0,0,0,0,0,70.4172,70.4172,4.25941,623.014,880.925,0.175772,89.9626,100,9.30008e-06,0.0054633,0.006288,0,-18.9939,0,0.743472,
3,28,16, 03/28 17,0.00375564,5.90139,7.87145,0,0.00509288,0,1.44541,16.0159,2.05188,0.0279209,0,15.2271,33.3228,0,0,0,0,0,0,0,0,0,0,0,0,0,66.1676,0,0,0,0,0,0,0,0,0,0,66.1676,66.1676,4.25123,623.014,880.925,0.152524,89.9626,100,8.07006e-06,0.0054633,0.006288,0,-19.4521,0,0.737216,
3,28,17, 03/28 18,0.0041414,5.29028,7.87145,0,0.00522151,0,0.940727,16.0159,2.05188,0.0298947,0,14.1118,32.2095,0,0,0,0,0,0,0,0,0,0,0,0,0,71.6729,0,0,0,0,0,0,0,0,0,0,71.6729,71.6729,4.34213,623.014,880.925,0.432306,89.9626,100,2.28733e-05,0.0054633,0.006288,0,-7.39098,0,0.806787,
3,28,18, 03/28 19,0.00494835,4.19463,7.87145,0,0.0057134,0,1.1016,3.67054,2.05188,0.0385798,0,13.1783,18.9394,0,0,0,0,0,0,0,0,0,0,0,0,0,82.7939,0,0,0,0,0,0,0,0,0,0,82.7939,82.7939,5.33325,623.014,880.925,1.65257,89.9626,100,8.74377e-05,0.0054633,0.006288,0,-1.76729,0,1.56541,
3,28,19, 03/28 20,0.00529206,3.4634,7.87145,0,0.00605842,0,1.21369,3.67054,2.05188,0.0476204,0,12.5599,18.3299,0,0,0,0,0,0,0,0,0,0,0,0,0,87.3726,0,0,0,0,0,0,0,0,0,0,87.3726,87.3726,5.34,623.014,880.925,1.65257,89.9626,100,8.74377e-05,0.0054633,0.006288,0,0,0,1.57058,
3,28,20, 03/28 21,0.00538482,2.89918,7.87145,0,0.00617432,0,1.21369,3.67054,2.05188,0.0476204,0,11.9959,17.7659,0,0,0,0,0,0,0,0,0,0,0,0,0,88.5955,0,0,0,0,0,0,0,0,0,0,88.5955,88.5955,5.33998,623.014,880.925,1.65257,89.9626,100,8.74377e-05,0.0054633,0.006288,0,0,0,1.57056,
3,28,21, 03/28 22,0.00546887,2.66728,7.87145,0,0.00626888,0,1.21369,3.67054,2.05188,0.0476204,0,11.7642,17.5342,0,0,0,0,0,0,0,0,0,0,0,0,0,89.6969,0,0,0,0,0,0,0,0,0,0,89.6969,89.6969,5.34064,623.014,880.925,1.65604,89.9626,100,8.76209e-05,0.0054633,0.006288,0,0,0,1.57107,
3,28,22, 03/28 23,0.00559114,2.3399,7.87145,0,0.00642127,0,1.21369,3.67054,2.05188,0.0476204,0,11.437,17.2071,0,0,0,0,0,0,0,0,0,0,0,0,0,91.2923,0,0,0,0,0,0,0,0,0,0,91.2923,91.2923,5.34075,623.014,880.925,1.65437,89.9626,100,8.7533e-05,0.0054633,0.006288,0,0,0,1.57115,
3,28,23, 03/28 24,0.00568398,2.14013,7.87145,0,0.00654694,0,1.21369,3.67054,2.05188,0.0476204,0,11.2375,17.0076,0,0,0,0,0,0,0,0,0,0,0,0,0,92.4978,0,0,0,0,0,0,0,0,0,0,92.4978,92.4978,5.34529,623.014,880.925,1.66296,89.9626,100,8.79872e-05,0.0054633,0.006288,0,0,0,1.57463,
3,28,24, 03/29 01,0.00584848,2.46085,7.87145,0,0.00677771,0,1.20844,3.67054,2.05188,0.0476204,0,11.5534,17.3234,0,0,0,0,0,0,0,0,0,0,0,0,0,94.6204,0,0,0,0,0,0,0,0,0,0,94.6204,94.6204,5.34137,623.014,880.925,1.65437,89.9626,100,8.7533e-05,0.0054633,0.006288,0,0,0,1.57163,
3,29,1, 03/29 02,0.00585289,2.32881,7.87145,0,0.00679886,0,1.20844,3.67054,2.05188,0.0476204,0,11.4213,17.1914,0,0,0,0,0,0,0,0,0,0,0,0,0,94.678,0,0,0,0,0,0,0,0,0,0,94.678,94.678,5.26104,623.014,880.925,1.4531,89.9626,100,7.68834e-05,0.0054633,0.006288,0,0,0,1.51014,
3,29,2, 03/29 03,0.00587839,1.74195,7.87145,0,0.00682144,0,1.20844,3.67054,2.05188,0.0476204,0,10.8345,16.6046,0,0,0,0,0,0,0,0,0,0,0,0,0,95.0059,0,0,0,0,0,0,0,0,0,0,95.0059,95.0059,5.26102,623.014,880.925,1.4531,89.9626,100,7.68834e-05,0.0054633,0.006288,0,0,0,1.51012,
3,29,3, 03/29 04,0.00592627,1.89744,7.87145,0,0.00689588,0,1.20844,3.67054,2.05188,0.0476204,0,10.9901,16.7602,0,0,0,0,0,0,0,0,0,0,0,0,0,95.6205,0,0,0,0,0,0,0,0,0,0,95.6205,95.6205,5.26082,623.014,880.925,1.4531,89.9626,100,7.68834e-05,0.0054633,0.006288,0,0,0,1.50997,
3,29,4, 03/29 05,0.00596036,2.45105,7.87145,0,0.00694499,0,1.20844,3.67054,2.05188,0.0476204,0,11.5438,17.3139,0,0,0,0,0,0,0,0,0,0,0,0,0,96.0573,0,0,0,0,0,0,0,0,0,0,96.0573,96.0573,5.25913,623.014,880.925,1.44958,89.9626,100,7.66974e-05,0.0054633,0.006288,0,0,0,1.50868,
3,29,5, 03/29 06,0.0060226,1.93317,7.87145,0,0.00704028,0,1.21369,3.67054,2.05188,0.0476204,0,11.0314,16.8014,0,0,0,0,0,0,0,0,0,0,0,0,0,96.8533,0,0,0,0,0,0,0,0,0,0,96.8533,96.8533,5.26018,623.014,880.925,1.4531,89.9626,100,7.68834e-05,0.0054633,0.006288,0,0,0,1.50948,
3,29,6, 03/29 07,0.00610206,1.16702,7.87145,0,0.00717326,0,1.19034,3.67054,2.05188,0.0448277,0,10.2421,16.0093,0,0,0,0,0,0,0,0,0,0,0,0,0,97.8668,0,0,0,0,0,0,0,0,0,0,97.8668,97.8668,5.26104,623.014,880.925,1.45474,89.9626,100,7.69705e-05,0.0054633,0.006288,0,0,0,1.51014,
3,29,7, 03/29 08,0.00575571,2.0394,7.87145,0,0.00666245,0,1.06784,16.0159,2.05188,0.0300717,0,10.9911,29.089,0,0,0,0,0,0,0,0,0,0,0,0,0,93.4252,0,0,0,0,0,0,0,0,0,0,93.4252,93.4252,5.24458,623.014,880.925,1.44647,89.9626,100,7.65329e-05,0.0054633,0.006288,0,-3.86107,0,1.49754,
3,29,8, 03/29 09,0.00555712,3.37723,7.87145,0,0.00638195,0,2.9684,16.0159,2.05188,0.0279209,0,14.229,32.3247,0,0,0,0,0,0,0,0,0,0,0,0,0,90.8491,0,0,0,0,0,0,0,0,0,0,90.8491,90.8491,3.99994,623.014,880.925,0.12806,89.9626,100,6.77566e-06,0.0054633,0.006288,0,-10.907,0,0.544869,
3,29,9, 03/29 10,0.00414279,4.22513,8.03624,0,0.00525442,0,2.83845,40.7066,2.05188,0.0279209,0,15.1092,57.8956,0,0,0,0,0,0,0,0,0,0,0,0,0,71.6952,0,0,0,0,0,0,0,0,0,0,71.6952,71.6952,3.94746,623.014,880.925,0.101949,89.9626,100,5.39412e-06,0.0054633,0.006288,0,-15.1657,0,0.5047,
3,29,10, 03/29 11,0.00366107,5.01654,8.03624,0,0.0050733,0,2.72516,40.7066,2.05188,0.0279209,0,15.7867,58.5731,0,0,0,0,0,0,0,0,0,0,0,0,0,64.7863,0,0,0,0,0,0,0,0,0,0,64.7863,64.7863,3.94223,623.014,880.925,0.0899998,89.9626,100,4.76189e-06,0.0054633,0.006288,0,-18.4664,0,0.500698,
3,29,11, 03/29 12,0.00337544,6.22063,8.03624,0,0.00502508,0,2.56909,40.7066,2.05188,0.0279209,0,16.8344,59.6207,0,0,0,0,0,0,0,0,0,0,0,0,0,60.5681,0,0,0,0,0,0,0,0,0,0,60.5681,60.5681,3.95045,623.014,880.925,0.0785012,89.9626,100,4.1535e-06,0.0054633,0.006288,0,-32.3926,0,0.50699,
3,29,12, 03/29 13,0.00331955,5.90024,8.03624,0,0.0050192,0,1.37097,40.7066,2.05188,0.0279209,0,15.3158,58.1022,0,0,0,0,0,0,0,0,0,0,0,0,0,59.7328,0,0,0,0,0,0,0,0,0,0,59.7328,59.7328,3.91788,623.014,880.925,0.0736993,89.9626,100,3.89943e-06,0.0054633,0.006288,0,-31.7542,0,0.482058,
3,29,13, 03/29 14,0.00433953,6.24269,7.87145,0,0.00530913,0,1.34921,16.0159,2.05188,0.0279209,0,15.473,33.5687,0,0,0,0,0,0,0,0,0,0,0,0,0,74.4708,0,0,0,0,0,0,0,0,0,0,74.4708,74.4708,3.947,623.014,880.925,0.0760128,89.9626,100,4.02184e-06,0.0054633,0.006288,0,-40.8263,7.26587,0.504348,
3,29,14, 03/29 15,0.00432175,6.87859,7.87145,0,0.00531372,0,1.36346,16.0159,2.05188,0.0279209,0,16.1231,34.2188,0,0,0,0,0,0,0,0,0,0,0,0,0,74.223,0,0,0,0,0,0,0,0,0,0,74.223,74.223,3.94311,623.014,880.925,0.0736304,89.9626,100,3.89578e-06,0.0054633,0.006288,0,-27.1317,0,0.501371,
3,29,15, 03/29 16,0.00437004,6.93275,7.87145,0,0.00533894,0,1.41102,16.0159,2.05188,0.0279209,0,16.2249,34.3206,0,0,0,0,0,0,0,0,0,0,0,0,0,74.8957,0,0,0,0,0,0,0,0,0,0,74.8957,74.8957,3.957,623.014,880.925,0.0809896,89.9626,100,4.28516e-06,0.0054633,0.006288,0,-18.5239,0,0.512005,
3,29,16, 03/29 17,0.00426463,6.52418,7.87145,0,0.0052918,0,1.45569,16.0159,2.05188,0.0279209,0,15.8609,33.9566,0,0,0,0,0,0,0,0,0,0,0,0,0,73.4201,0,0,0,0,0,0,0,0,0,0,73.4201,73.4201,3.92583,623.014,880.925,0.097322,89.9626,100,5.14931e-06,0.0054633,0.006288,0,-15.7815,0,0.488148,
3,29,17, 03/29 18,0.00393903,5.34697,7.87145,0,0.00516761,0,0.898623,16.0159,2.05188,0.0304301,0,14.1261,32.2243,0,0,0,0,0,0,0,0,0,0,0,0,0,68.8122,0,0,0,0,0,0,0,0,0,0,68.8122,68.8122,4.05548,623.014,880.925,0.21245,89.9626,100,1.12407e-05,0.0054633,0.006288,0,-15.1179,0,0.587386,
3,29,18, 03/29 19,0.00469756,4.49964,7.87145,0,0.00556049,0,0.99772,3.67054,2.05188,0.0374111,0,13.3791,19.1389,0,0,0,0,0,0,0,0,0,0,0,0,0,79.3843,0,0,0,0,0,0,0,0,0,0,79.3843,79.3843,5.2601,623.014,880.925,1.45658,89.9626,100,7.70678e-05,0.0054633,0.006288,0,-2.95309,-6.55743,1.50942,
3,29,19, 03/29 20,0.00546279,4.01514,7.87145,0,0.00623498,0,1.21369,3.67054,2.05188,0.0476204,0,13.112,18.882,0,0,0,0,0,0,0,0,0,0,0,0,0,89.6143,0,0,0,0,0,0,0,0,0,0,89.6143,89.6143,5.2615,623.014,880.925,1.45658,89.9626,100,7.70678e-05,0.0054633,0.006288,0,0,0,1.51049,
3,29,20, 03/29 21,0.00571211,3.55419,7.87145,0,0.00656213,0,1.20844,3.67054,2.05188,0.0476204,0,12.6464,18.4164,0,0,0,0,0,0,0,0,0,0,0,0,0,92.8615,0,0,0,0,0,0,0,0,0,0,92.8615,92.8615,5.26156,623.014,880.925,1.45658,89.9626,100,7.70678e-05,0.0054633,0.006288,0,0,0,1.51054,
