"E+ Electric Use (kWh) - BEMCmpMgr 2025.3.0-RC (1083)",1
"Wed 23-Sep-26  01:57:17 pm"
"EplusElecUse",Hour
"EplusTotalKWH"
27.1947
28.0235
28.1686
28.7948
29.0564
30.0793
31.1339
42.3227
41.4961
57.1182
54.0376
53.4951
52.19
29.0898
29.635
29.0871
29.1942
29.3919
19.5004
21.9718
22.5014
21.5403
23.7318
25.9606
28.8564
27.9013
28.2418
30.195
29.0892
27.4244
48.9914
59.3217
76.5366
156.676
157.685
96.6636
95.386
153.676
158.022
156.847
151.186
153.156
50.755
52.6837
40.7681
41.3737
30.3504
31.3738
28.1204
27.8754
27.3158
27.5773
29.8217
30.0327
29.4882
60.5261
53.223
72.6448
68.7066
62.8888
58.459
27.8959
28.0292
28.4197
29.2241
28.8136
17.2821
17.7717
19.4311
22.2246
24.381
26.7062
27.4841
28.5635
28.9665
29.9847
31.0103
31.2724
30.7696
41.0739
38.1714
54.3667
53.3639
54.6249
55.0608
32.7473
33.2138
32.5643
31.3225
29.4173
17.2479
17.9526
18.3195
18.6315
20.8385
23.2032
27.6007
29.4648
30.9445
31.3174
31.1668
32.2223
53.7644
60.5281
72.7572
155.444
159.74
100.81
99.9003
159.597
163.868
159.703
151.275
147.924
42.5166
43.2605
30.4666
31.2356
19.2145
19.5747
19.7644
19.9596
20.4453
20.8378
20.6713
21.2218
41.6871
53.5996
66.7563
158.716
166.321
106.276
103.107
162.208
166.723
162.66
151.791
146.621
40.1637
41.0226
28.9297
29.3744
19.1689
18.9306
19.0515
19.1917
19.3399
19.6402
20.1704
20.2971
40.828
52.7586
65.6842
155.178
158.732
97.745
97.5815
158.768
163.442
157.832
146.533
143.869
38.9709
40.1135
28.633
29.4616
18.691
18.6728
19.0491
19.19
19.3193
19.5823
19.8782
20.2667
39.3784
49.881
65.8902
154.598
157.172
96.349
94.6771
153.09
156.767
152.04
144.992
143.98
39.1298
39.8617
27.8444
28.6872
18.5182
18.7773
18.9868
19.0858
19.699
20.2419
19.6055
19.6244
39.5375
51.0102
65.6935
154.56
158.223
97.3979
97.6877
157.337
162.347
155.825
145.643
143.812
38.6157
39.1781
27.6113
30.1714
21.2018
23.2808
24.3471
25.9112
26.5801
27.0966
26.7395
27.0094
27.7061
52.7339
45.1682
60.0539
58.7777
59.5269
60.2712
29.9116
31.5263
31.3132
30.4811
29.1771
16.2596
16.8077
17.2914
17.4426
17.423
17.9429
18.6219
18.5274
18.968
20.9323
20.5907
20.4193
20.3023
31.5984
31.4155
54.0712
55.3484
56.1212
55.435
32.1762
32.1634
32.1379
32.2263
30.9022
18.6669
18.9046
18.7109
18.3079
17.9823
18.1649
20.9072
21.1233
21.4253
21.9183
23.6874
26.1598
46.9309
55.5515
68.055
158.699
165.791
108.343
108.726
168.286
171.687
163.817
152.811
148.506
41.5878
41.8126
29.5515
30.6187
19.3181
19.2844
19.4776
19.5065
19.5677
19.9784
20.2865
20.4879
40.4644
51.7685
67.0865
161.738
169.886
113.382
113.562
172.038
175.186
165.717
154.271
149.285
41.7133
41.7091
29.8044
29.9715
20.3647
20.3038
19.3274
19.1851
19.4216
19.4911
19.6545
19.9153
39.7952
50.5209
67.6001
162.956
171.202
115.449
117.034
177.527
184.592
173.178
157.933
152.236
45.3132
43.8673
29.8622
29.0126
19.4119
18.8895
18.9019
19.1339
19.2694
19.3556
19.5974
19.7425
38.9627
49.6989
67.6471
164.665
174.151
118.619
120.982
180.74
182.831
171.603
157.664
152.273
44.8184
43.3698
29.6902
29.0728
20.348
19.9068
19.0143
19.015
19.165
19.335
19.466
19.4844
38.303
49.2869
68.1764
163.654
171.49
114.139
114.362
172.403
178.164
171.275
158.513
153.643
46.6409
45.4396
31.7163
30.3828
21.2351
20.4793
16.8686
17.2851
16.9946
16.6112
16.818
16.9458
16.9967
43.0943
41.1883
66.5713
69.6074
73.5954
75.0479
42.6447
42.2418
39.0085
37.616
36.0188
22.8095
21.8891
20.8457
21.6797
21.1327
19.6802
18.7799
18.0964
18.0698
17.5476
17.6079
17.7298
18.0571
29.5981
32.7676
61.4979
63.8585
65.7496
66.1024
43.638
42.9611
39.6417
37.1196
35.1472
21.9761
20.842
20.5183
20.6563
20.5997
19.7569
18.9942
18.1513
17.8092
17.9812
18.2649
18.5337
18.6913
29.9445
32.3134
58.4704
59.7131
61.5352
61.6013
35.9833
34.5306
32.6787
30.5883
29.4526
17.3024
17.5466
17.7124
17.8257
17.91
17.6324
20.2882
20.4337
20.589
20.9202
21.2031
22.5589
42.3751
53.3563
67.2611
160.812
169.667
113.242
113.608
173.744
180.3
172.027
158.983
153.409
45.3211
43.8472
30.008
29.3154
18.93
19.1864
19.4827
19.6838
21.2344
22.4115
22.788
23.5615
41.3224
51.2246
66.9721
161.535
169.316
112.445
113.62
173.105
176.632
167.728
153.962
149.229
42.3484
41.5598
27.8823
28.1312
18.6765
18.9262
19.1014
19.3765
20.8737
21.9407
22.331
23.6627
43.641
54.3394
66.025
158.224
165.577
107.684
109.494
169.727
174.483
165.988
151.324
146.863
40.1676
40.0838
27.0882
27.9807
18.5994
18.7899
18.9732
19.228
19.5207
20.9207
24.0606
25.2422
43.2589
54.8206
66.0724
159.735
170.089
113.74
114.404
174.072
179.296
170.716
155.858
150.649
42.7725
41.0749
27.3514
27.5257
18.4815
18.9353
16.0072
16.4962
17.9283
22.0336
24.6132
26.1691
26.2962
48.4591
41.0424
63.369
66.1725
68.7461
69.6597
37.7347
37.7345
35.0372
32.8043
31.7243
18.6225
17.7202
16.9731
17.0864
17.4237
17.632
17.9005
18.3407
20.3502
19.5277
20.0614
21.9778
23.5509
32.1202
31.0707
56.2302
59.5494
61.4593
62.2718
39.4299
38.9654
37.2934
35.0196
32.7767
19.3088
18.8494
18.3483
17.3669
17.6892
17.9421
20.7977
21.1117
22.8232
23.9831
26.5391
28.8837
45.5499
54.8574
67.544
160.367
167.396
110.402
110.677
170.385
176.005
170.219
157.09
152.45
