"E+ Electric Use (kWh) - BEMCmpMgr 2025.3.0-RC (1083)",1
"Wed 23-Sep-26  01:29:14 pm"
"EplusElecUse",Hour
"EplusTotalKWH"
67.4622
50.7523
49.1224
49.9562
49.3805
56.013
77.0104
85.9179
99.123
108.992
143.739
133.801
129.564
95.6105
101.306
86.0166
113.078
127.096
128.115
100.756
86.0425
95.8747
76.1676
59.742
50.3883
49.6946
62.2428
49.3397
49.5952
50.3914
78.905
91.793
114.714
122.808
128.797
126.6
98.3235
105.792
98.4661
109.944
108.381
136.812
113.428
125.253
135.902
101.626
94.2151
78.2287
56.5334
51.7908
50.7336
61.6907
64.3589
52.2185
61.6572
94.4075
86.2306
117.493
143.189
128.902
136.503
127.061
137.074
102.171
120.125
118.414
136.94
122.957
98.7978
107.962
67.9773
80.9297
53.4655
53.0673
52.1869
53.9662
61.4451
55.3623
77.1118
70.0575
90.5442
101.676
122.181
122.772
127.949
119.128
118.478
101.552
101.755
104.058
128.578
102.567
86.2923
88.9036
62.1755
71.4084
51.8614
49.3982
50.0882
51.6254
53.0073
68.0143
71.8821
95.4778
113.751
131.906
148.576
132.348
134.494
107.743
115.736
113.132
127.913
114.946
122.012
109.678
132.639
83.6539
83.1649
67.7227
55.7462
46.6438
45.5788
45.5754
44.8599
57.2485
79.4979
90.1455
112.334
124.991
126.992
139.656
124.38
106.397
110.416
114.463
126.542
119.904
125.205
117.107
137.052
85.0449
88.0014
60.9153
53.1205
46.3731
45.6861
48.4601
50.0791
53.7665
76.2696
91.0364
91.6726
119.5
109.772
119.502
102.8
105.565
110.139
110.799
114.545
117.995
114.792
121.393
124.024
85.2508
76.9796
53.2534
49.0946
46.7603
46.221
47.5451
58.9906
47.3945
62.1241
94.5332
121.34
130.672
114.578
129.868
105.951
99.2269
97.6486
111.793
107.553
123.939
102.049
127.466
124.119
81.1477
79.1296
55.5938
66.6751
51.7217
45.2325
45.887
45.2095
49.1929
78.7937
90.5503
115.085
132.445
130.875
130.892
121.098
104.25
100.133
111.799
122.824
115.727
117.945
130.678
135.414
84.0774
95.2847
79.5139
53.2612
49.4335
49.3848
61.2926
57.8647
50.1073
66.4282
77.4019
93.105
115.806
141.754
147.447
148.448
128.933
113.881
121.607
117.556
136.055
141.351
114.691
107.134
95.6113
78.0549
67.5168
50.4231
46.7839
45.4079
46.7349
60.3642
54.2062
49.7032
67.4652
74.6354
86.9117
112.446
108.536
127.675
106.527
117.381
102.336
90.3232
101.564
123.187
93.3467
89.1224
75.5224
78.8759
61.4839
50.5287
47.0324
46.5934
57.8077
46.057
50.0037
78.9216
88.6529
105.353
130.99
134.362
127.69
114.816
117.579
108.838
110.9
126.248
122.931
131.948
120.257
128.526
87.6562
90.6619
71.8662
53.6188
46.0993
56.7808
46.2056
45.8055
47.9176
76.6859
88.7843
108.847
134.355
119.701
126.136
114.974
118.977
112.775
118.266
120.41
124.872
121.316
130.807
110.996
90.8568
92.6526
61.7186
51.7785
46.1119
58.9676
46.2037
44.801
48.7595
76.5628
92.4692
108.164
126.064
128.936
124.089
127.112
122.642
118.334
133.262
133.868
141.274
125.206
121.705
119.151
90.3565
91.7779
57.234
51.2459
53.5108
50.0168
46.7136
45.6984
50.2511
78.3193
81.5869
100.948
122.164
124.102
128.131
127.206
126.514
128.537
131.015
130.154
128.078
120.752
132.357
113.495
92.7177
77.5115
58.054
49.3601
45.622
44.5049
62.0591
44.6536
46.9641
78.5167
80.0619
105.962
131.482
126.041
126.868
134.438
123.644
121.418
123.906
131.979
129.612
128.039
122.169
126.087
78.4151
83.7239
64.2493
48.6359
45.9829
56.674
46.3789
50.3403
45.7013
59.7519
66.895
95.6049
122.543
146.547
150.273
170.072
147.582
150.135
132.808
144.701
137.376
142.919
119.096
120.359
93.729
77.0621
56.2027
49.1802
45.6694
46.0185
58.8654
50.5591
46.6893
49.4126
88.9617
100.381
114.705
116.196
119.001
120.984
122.946
132.029
109.736
123.063
104.667
108.669
87.8241
85.3638
85.8954
65.1594
58.6045
60.989
48.1472
45.116
44.8567
43.7418
51.7074
61.5622
77.2196
94.6258
120.411
110.701
134.312
131.72
103.959
105.943
99.6277
120.703
123.863
113.475
90.4985
91.4672
84.1563
65.504
68.1727
46.7901
45.6561
44.2205
45.2295
44.8075
54.2781
76.4845
92.1316
113.324
116.82
132.84
131.873
138.405
121.889
120.542
124.116
136.981
129.17
125.344
119.544
130.256
79.7914
94.6973
62.9676
48.5043
46.1204
43.7035
45.5483
56.3068
45.964
71.4036
88.6524
102.583
107.541
132.062
106.811
140.419
109.836
126.702
115.566
126.028
117.592
130.553
107.873
110.893
80.3143
95.5355
69.0254
46.1017
47.6549
57.0347
44.4342
43.697
47.1725
82.7529
92.4705
105.362
129.08
129.779
113.348
110.344
120.292
105.11
117.674
110.259
127.135
115.936
121.591
104.932
91.9072
87.6646
60.1985
53.0649
45.5506
44.4168
44.5515
57.6973
48.0267
77.5519
94.838
116.65
133.222
134.208
119.279
156.219
107.81
126.869
120.177
129.169
140.218
124.433
137.613
125.25
90.4575
85.9918
57.2238
47.8354
45.7952
44.5793
46.3691
61.9901
47.3754
52.6495
81.0844
80.225
115.356
142.42
148.985
145.458
131.427
133.929
137.214
117.808
135.309
115.515
113.752
101.929
82.975
80.8846
73.0976
50.1153
44.9128
44.4286
59.1149
49.8803
45.6331
57.0141
68.0301
73.2546
92.5689
136.782
109.633
117.127
107.26
109.996
109.301
93.7506
104.26
115.954
94.9053
92.7355
91.9894
73.4086
69.1331
49.5545
47.2929
44.4694
46.6697
45.7013
54.2378
77.969
93.7314
114.529
130.952
133.438
121.25
147.571
115.706
117.511
125.62
130.064
133.972
117.277
136.969
125.129
82.484
75.9102
70.6079
47.2625
46.5011
44.2264
46.4652
45.5562
51.8266
79.6836
88.5611
103.054
132.997
127.251
125.794
124.576
122.659
115.318
129.583
132.871
125.793
123.989
120.467
130.642
87.6984
91.4424
65.0988
51.2631
46.1328
45.1053
45.5445
43.5763
51.6331
79.343
87.2363
101.425
131.725
127.114
130.581
127.9
117.658
112.446
122.996
122.645
123.938
118.015
114.693
125.54
82.5054
80.2437
57.7781
50.1225
46.092
58.5794
51.6642
45.8557
48.501
80.6548
91.5752
108.425
122.938
124.809
127.544
137.384
109.594
97.6084
119.542
110.545
130.923
112.764
115.796
137.687
83.7937
82.4173
54.6825
46.7353
46.1799
44.4927
46.5448
54.8631
47.1595
77.7134
87.6489
108.094
130.449
114.867
126.849
120.952
106.94
93.5406
106.753
102.951
131.627
114.284
117.497
124.908
93.101
84.554
59.0183
50.3759
48.1514
48.2318
48.1796
47.9024
49.9687
69.0415
72.7321
92.3304
104.461
139.122
143.609
104.617
124.894
124.292
125.182
105.612
135.369
119.798
103.531
96.0055
82.8048
74.0015
68.6304
49.9027
47.735
47.5455
59.1661
56.7044
49.8961
51.5334
66.9985
87.577
85.8012
103.388
95.9765
112.766
87.4896
103.461
88.0363
88.5446
89.6631
106.645
80.232
92.835
78.6403
80.0748
58.944
48.3853
45.4221
44.0397
44.8869
46.1027
67.0142
80.7599
93.27
104.428
126.858
109.106
117.287
97.7273
107.255
92.865
111.904
108.088
125.175
114.642
132.545
124.234
93.347
96.3645
73.0079
50.3099
46.1197
46.7064
47.372
45.7825
53.0273
79.395
88.7718
106.788
121.858
130.843
130.757
142.542
104.087
100.525
114.403
108.854
128.472
116.053
129.996
107.842
95.1048
77.5191
75.6287
53.9755
49.9852
48.402
47.3828
45.9656
52.9599
82.4745
89.9205
103.094
120.885
111.641
124.169
107.871
104.757
100.678
114.68
114.785
126.607
111.373
110.865
122.909
89.9466
78.2009
60.0382
53.9923
48.6228
50.5779
63.7906
50.3314
51.6561
77.8912
92.5537
108.838
118.846
107.878
116.405
112.288
104.119
100.264
114.564
114.718
124.631
111.935
113.309
133.097
87.0968
82.9765
58.9677
54.4578
49.4757
51.7649
67.9208
50.5727
51.7862
73.203
91.463
100.068
108.169
133.624
111.371
97.0724
107.19
100.691
112.072
108.199
135.507
111.448
106.852
111.451
84.6031
76.6503
68.2948
67.1488
49.6098
49.0642
49.8261
51.1538
54.1759
59.3849
78.3657
88.9407
110.965
135.876
132.917
143.044
114.799
130.126
115.664
107.839
115.753
137.057
107.995
105.391
80.1542
78.4448
56.5557
49.3206
45.4985
45.3596
46.0326
65.1534
49.8911
50.5311
77.973
73.3326
90.5527
115.489
123.14
112.108
113.385
112.304
110.087
109.285
105.006
125.33
104.164
93.0262
94.0641
74.1998
59.4874
49.6303
44.6453
43.6155
57.0495
45.2271
45.4233
78.527
91.0633
105.556
131.683
123.653
122.977
145.888
111.823
130.988
118.123
131.738
127.301
110.11
128.766
111.616
88.7509
80.6915
