,,,,Site Electric Use,,,,,,,,,,,,,Site Natural Gas Use,,,,,,,,,,,,,Site Propane Use,,,,,,,,,,,,,LSC Multipliers,,,Source Energy Multipliers,,,CO2 Emissions Multipliers,,,Elec Demand,Building Wide,
,,,Local Time,Spc Heat,Spc Cool,Indr Fans,Heat Rej,Pump&Misc,Dom HW,Lighting,Recept,Process,Othr Ltg,Proc Mtrs,Tot Comp,TOTAL,Spc Heat,Spc Cool,Indr Fans,Heat Rej,Pump&Misc,Dom HW,Lighting,Recept,Process,Othr Ltg,Proc Mtrs,Tot Comp,TOTAL,Spc Heat,Spc Cool,Indr Fans,Heat Rej,Pump&Misc,Dom HW,Lighting,Recept,Process,Othr Ltg,Proc Mtrs,Tot Comp,TOTAL,Electric,NatGas,OtherFuel,Electric,NatGas,OtherFuel,Electric,NatGas,OtherFuel,,PV,Battery,NEM3 LSC,
Mo,Da,Hr,(DST),(kWh),(kWh),(kWh),(kWh),(kWh),(kWh),(kWh),(kWh),(kWh),(kWh),(kWh),(kWh),(kWh),(kBtu),(kBtu),(kBtu),(kBtu),(kBtu),(kBtu),(kBtu),(kBtu),(kBtu),(kBtu),(kBtu),(kBtu),(kBtu),(kBtu),(kBtu),(kBtu),(kBtu),(kBtu),(kBtu),(kBtu),(kBtu),(kBtu),(kBtu),(kBtu),(kBtu),(kBtu),($/kWh),($/MBtu),($/MBtu),(kBtu/kWh),(kBtu/therm),(kBtu/therm),(tonnes CO2-e/kWh),(tonnes CO2-e/therm),(tonnes CO2-e/therm),(frac),(kWh),(kWh),(mult)
3,5,6, 03/05 06,0,0.0822466,0,0,0,0,0.350129,0.500184,1.54182,0,0,0.432376,2.47438,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.96012,623.014,880.925,2.80241,89.9626,100,0.000148275,0.0054633,0.006288,0,0,0,2.04523,
3,5,7, 03/05 07,0,0.0822466,2.21114,0,0,0,0.611005,1.00037,1.54182,0,0,2.90439,5.44657,72.1048,0,0,0,0,0,0,0,0,0,0,72.1048,72.1048,0,0,0,0,0,0,0,0,0,0,0,0,0,5.96428,623.014,880.925,2.81533,89.9626,100,0.000148959,0.0054633,0.006288,0,0,0,2.04841,
3,5,8, 03/05 08,0,0.0822466,2.21114,0,0,0,0.603329,1.00037,1.54182,0,0,2.89671,5.4389,69.1237,0,0,0,0,13.5569,0,20.2518,0,0,0,82.6807,102.932,0,0,0,0,0,0,0,0,0,0,0,0,0,5.82906,623.014,880.925,2.64972,89.9626,100,0.000140197,0.0054633,0.006288,0,0,0,1.94491,
3,5,9, 03/05 09,0,0.0822466,2.21114,0,0,0,0.891708,1.50055,1.54182,0,0,3.18509,6.22746,62.4883,0,0,0,0,11.2389,0,20.2518,0,0,0,73.7272,93.979,0,0,0,0,0,0,0,0,0,0,0,0,0,5.76715,623.014,880.925,2.32493,89.9626,100,0.000123012,0.0054633,0.006288,0,-0.132149,0,1.89752,
3,5,10, 03/05 10,0,0.0822466,2.21114,0,0,0,0.774647,1.50055,1.54182,0,0,3.06803,6.1104,58.0567,0,0,0,0,9.1122,0,20.2518,0,0,0,67.1688,87.4206,0,0,0,0,0,0,0,0,0,0,0,0,0,5.77062,623.014,880.925,2.29506,89.9626,100,0.000121431,0.0054633,0.006288,0,-1.32421,0,1.90018,
3,5,11, 03/05 11,0,0.0822466,2.21114,0,0,0,1.15688,2.25083,1.54182,0,0,3.45026,7.24291,48.0499,0,0,0,0,9.52592,0,36.4532,0,0,0,57.5758,94.029,0,0,0,0,0,0,0,0,0,0,0,0,0,5.71788,623.014,880.925,2.11254,89.9626,100,0.000111774,0.0054633,0.006288,0,-8.34622,0,1.85982,
3,5,12, 03/05 12,0,0,2.21114,0,0,0,1.16398,2.25083,1.54182,0,0,3.37511,7.16776,42.2296,0,0,0,0,9.78912,0,36.4532,0,0,0,52.0187,88.4719,0,0,0,0,0,0,0,0,0,0,0,0,0,5.65159,623.014,880.925,1.99464,89.9626,100,0.000105536,0.0054633,0.006288,0,-2.28438,0,1.80907,
3,5,13, 03/05 13,0,0,2.21114,0,0,0,1.15688,2.25083,1.54182,0,0,3.36802,7.16066,36.8394,0,0,0,0,8.16706,0,36.4532,0,0,0,45.0064,81.4596,0,0,0,0,0,0,0,0,0,0,0,0,0,5.63814,623.014,880.925,1.98059,89.9626,100,0.000104793,0.0054633,0.006288,0,-9.41626,0,1.79878,
3,5,14, 03/05 14,0,0,2.21114,0,0,0,1.15688,2.25083,1.54182,0,0,3.36802,7.16066,33.2874,0,0,0,0,7.95352,0,36.4532,0,0,0,41.2409,77.6941,0,0,0,0,0,0,0,0,0,0,0,0,0,5.70045,623.014,880.925,2.04728,89.9626,100,0.000108321,0.0054633,0.006288,0,-4.63541,0,1.84648,
3,5,15, 03/05 15,0,0,2.21114,0,0,0,1.15688,2.25083,1.54182,0,0,3.36802,7.16066,28.8893,0,0,0,0,6.45768,0,30.3776,0,0,0,35.3469,65.7246,0,0,0,0,0,0,0,0,0,0,0,0,0,5.74285,623.014,880.925,2.18795,89.9626,100,0.000115765,0.0054633,0.006288,0,-4.37174,0,1.87893,
3,5,16, 03/05 16,0,0,2.21114,0,0,0,1.15688,2.25083,1.54182,0,0,3.36802,7.16066,29.4726,0,0,0,0,6.45818,0,30.3776,0,0,0,35.9308,66.3084,0,0,0,0,0,0,0,0,0,0,0,0,0,5.62686,623.014,880.925,2.00615,89.9626,100,0.000106146,0.0054633,0.006288,0,-5.16257,0,1.79014,
3,5,17, 03/05 17,0,0,2.21114,0,0,0,1.15688,2.25083,1.54182,0,0,3.36802,7.16066,34.521,0,0,0,0,6.45806,0,30.3776,0,0,0,40.979,71.3567,0,0,0,0,0,0,0,0,0,0,0,0,0,5.73424,623.014,880.925,2.34338,89.9626,100,0.000123988,0.0054633,0.006288,0,-4.86398,0,1.87233,
3,5,18, 03/05 18,0,0,2.21114,0,0,0,1.36391,2.25083,1.54182,0,0,3.57504,7.36769,39.6358,0,0,0,0,8.16521,0,36.4532,0,0,0,47.801,84.2542,0,0,0,0,0,0,0,0,0,0,0,0,0,5.93431,623.014,880.925,2.69719,89.9626,100,0.000142708,0.0054633,0.006288,0,-0.687161,0,2.02547,
3,5,19, 03/05 19,0,0,2.21114,0,0,0,1.48805,2.25083,1.54182,0,0,3.69918,7.49183,43.8861,0,0,0,0,11.8444,0,36.4532,0,0,0,55.7305,92.1837,0,0,0,0,0,0,0,0,0,0,0,0,0,5.94307,623.014,880.925,2.7185,89.9626,100,0.000143836,0.0054633,0.006288,0,0,0,2.03218,
3,5,20, 03/05 20,0,0.0205617,0.650089,0,0,0,1.48805,2.25083,1.54182,0,0,2.1587,5.95135,45.6219,0,0,0,0,13.268,0,36.4532,0,0,0,58.8899,95.3431,0,0,0,0,0,0,0,0,0,0,0,0,0,5.94579,623.014,880.925,2.7657,89.9626,100,0.000146333,0.0054633,0.006288,0,0,0,2.03426,
3,5,21, 03/05 21,0,0.0822466,0.650089,0,0,0,1.48805,2.25083,1.54182,0,0,2.22038,6.01303,47.2895,0,0,0,0,10.4986,0,36.4532,0,0,0,57.7881,94.2413,0,0,0,0,0,0,0,0,0,0,0,0,0,5.97229,623.014,880.925,2.82714,89.9626,100,0.000149584,0.0054633,0.006288,0,0,0,2.05454,
3,5,22, 03/05 22,0,0.0822466,0.650089,0,0,0,1.48805,2.25083,1.54182,0,0,2.22038,6.01303,50.2596,0,0,0,0,11.84,0,30.3776,0,0,0,62.0996,92.4773,0,0,0,0,0,0,0,0,0,0,0,0,0,5.97248,623.014,880.925,2.8333,89.9626,100,0.00014991,0.0054633,0.006288,0,0,0,2.05469,
3,5,23, 03/05 23,0,0.0822466,0.650089,0,0,0,0.78779,1.25046,1.54182,0,0,1.52013,4.3124,61.8453,0,0,0,0,9.78921,0,20.2518,0,0,0,71.6345,91.8863,0,0,0,0,0,0,0,0,0,0,0,0,0,5.97248,623.014,880.925,2.8333,89.9626,100,0.00014991,0.0054633,0.006288,0,0,0,2.05469,
3,5,24, 03/05 24,0,0.0822466,0.650089,0,0,0,0.525193,0.750276,1.54182,0,0,1.25753,3.54962,71.2061,0,0,0,0,5.03739,0,20.2518,0,0,0,76.2435,96.4953,0,0,0,0,0,0,0,0,0,0,0,0,0,5.97499,623.014,880.925,2.83706,89.9626,100,0.000150109,0.0054633,0.006288,0,0,0,2.05662,
3,6,1, 03/06 01,0,0.0822466,0.650089,0,0,0,0.262597,0.375138,1.54182,0,0,0.994932,2.91189,76.1322,0,0,0,0,4.91598,0,20.2518,0,0,0,81.0482,101.3,0,0,0,0,0,0,0,0,0,0,0,0,0,6.04061,623.014,880.925,3.05394,89.9626,100,0.000161584,0.0054633,0.006288,0,0,0,2.10684,
3,6,2, 03/06 02,0,0.0822466,0.650089,0,0,0,0.262597,0.375138,1.54182,0,0,0.994932,2.91189,76.1463,0,0,0,0,3.59984,0,0,0,0,0,79.7462,79.7462,0,0,0,0,0,0,0,0,0,0,0,0,0,6.0355,623.014,880.925,3.03508,89.9626,100,0.000160586,0.0054633,0.006288,0,0,0,2.10293,
3,6,3, 03/06 03,0,0.0822466,0.650089,0,0,0,0.262597,0.375138,1.54182,0,0,0.994932,2.91189,79.9303,0,0,0,0,3.59964,0,0,0,0,0,83.53,83.53,0,0,0,0,0,0,0,0,0,0,0,0,0,6.03372,623.014,880.925,3.02512,89.9626,100,0.000160059,0.0054633,0.006288,0,0,0,2.10157,
3,6,4, 03/06 04,0,0.0822466,0,0,0,0,0.262597,0.375138,1.54182,0,0,0.344843,2.2618,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.03289,623.014,880.925,3.0239,89.9626,100,0.000159994,0.0054633,0.006288,0,0,0,2.10093,
3,6,5, 03/06 05,0,0.0822466,0,0,0,0,0.262597,0.375138,1.54182,0,0,0.344843,2.2618,0,0,0,0,0,1.12075,0,0,0,0,0,1.12075,1.12075,0,0,0,0,0,0,0,0,0,0,0,0,0,6.03245,623.014,880.925,3.02076,89.9626,100,0.000159828,0.0054633,0.006288,0,0,0,2.10059,
3,6,6, 03/06 06,0,0.0822466,0,0,0,0,0.350129,0.500184,1.54182,0,0,0.432376,2.47438,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.03456,623.014,880.925,3.02639,89.9626,100,0.000160126,0.0054633,0.006288,0,0,0,2.10221,
3,6,7, 03/06 07,0,0.0822466,2.21114,0,0,0,0.543151,1.00037,1.54182,0,0,2.83653,5.37872,81.0535,0,0,0,0,0,0,0,0,0,0,81.0535,81.0535,0,0,0,0,0,0,0,0,0,0,0,0,0,6.03409,623.014,880.925,3.02639,89.9626,100,0.000160126,0.0054633,0.006288,0,-0.504502,0,2.10185,
3,6,8, 03/06 08,0,0.0822466,2.21114,0,0,0,0.476362,1.00037,1.54182,0,0,2.76974,5.31193,72.3516,0,0,0,0,13.7047,0,20.2518,0,0,0,86.0563,106.308,0,0,0,0,0,0,0,0,0,0,0,0,0,5.72775,623.014,880.925,2.51076,89.9626,100,0.000132844,0.0054633,0.006288,0,-3.99043,0,1.86737,
3,6,9, 03/06 09,0,0.0411233,2.21114,0,0,0,0.748569,1.50055,1.54182,0,0,3.00083,6.0432,57.0792,0,0,0,0,11.2424,0,20.2518,0,0,0,68.3216,88.5733,0,0,0,0,0,0,0,0,0,0,0,0,0,5.4746,623.014,880.925,1.78773,89.9626,100,9.4589e-05,0.0054633,0.006288,0,-6.95359,0,1.6736,
3,6,10, 03/06 10,0,0,2.21114,0,0,0,0.748569,1.50055,1.54182,0,0,2.9597,6.00208,45.2688,0,0,0,0,9.11237,0,20.2518,0,0,0,54.3811,74.6329,0,0,0,0,0,0,0,0,0,0,0,0,0,5.48263,623.014,880.925,1.78332,89.9626,100,9.43555e-05,0.0054633,0.006288,0,-8.78519,0,1.67975,
3,6,11, 03/06 11,0,0,2.21114,0,0,0,1.15688,2.25083,1.54182,0,0,3.36802,7.16066,35.2812,0,0,0,0,9.38911,0,36.4532,0,0,0,44.6703,81.1235,0,0,0,0,0,0,0,0,0,0,0,0,0,5.47492,623.014,880.925,1.75567,89.9626,100,9.28927e-05,0.0054633,0.006288,0,-11.3595,0,1.67385,
3,6,12, 03/06 12,0,0,2.21114,0,0,0,1.15688,2.25083,1.54182,0,0,3.36802,7.16066,26.0807,0,0,0,0,9.78954,0,36.4532,0,0,0,35.8702,72.3234,0,0,0,0,0,0,0,0,0,0,0,0,0,5.44978,623.014,880.925,1.63716,89.9626,100,8.66222e-05,0.0054633,0.006288,0,-12.1407,0,1.65461,
3,6,13, 03/06 13,0,0,2.21114,0,0,0,1.18334,2.25083,1.54182,0,0,3.39448,7.18713,25.1801,0,0,0,0,8.16683,0,36.4532,0,0,0,33.347,69.8001,0,0,0,0,0,0,0,0,0,0,0,0,0,5.43961,623.014,880.925,1.65113,89.9626,100,8.73611e-05,0.0054633,0.006288,0,-2.25677,0,1.64682,
3,6,14, 03/06 14,0,0,2.21114,0,0,0,1.18196,2.25083,1.54182,0,0,3.39309,7.18574,31.7121,0,0,0,0,7.95333,0,36.4532,0,0,0,39.6654,76.1186,0,0,0,0,0,0,0,0,0,0,0,0,0,5.46101,623.014,880.925,1.66264,89.9626,100,8.79703e-05,0.0054633,0.006288,0,-1.80742,0,1.6632,
3,6,15, 03/06 15,0,0,2.21114,0,0,0,1.15688,2.25083,1.54182,0,0,3.36802,7.16066,33.248,0,0,0,0,6.45847,0,30.3776,0,0,0,39.7064,70.0841,0,0,0,0,0,0,0,0,0,0,0,0,0,5.47512,623.014,880.925,1.76004,89.9626,100,9.31239e-05,0.0054633,0.006288,0,-6.25447,0,1.674,
3,6,16, 03/06 16,0,0,2.21114,0,0,0,1.15688,2.25083,1.54182,0,0,3.36802,7.16066,30.1625,0,0,0,0,6.4583,0,30.3776,0,0,0,36.6208,66.9984,0,0,0,0,0,0,0,0,0,0,0,0,0,5.43616,623.014,880.925,1.62977,89.9626,100,8.6231e-05,0.0054633,0.006288,0,-6.61026,0,1.64418,
3,6,17, 03/06 17,0,0,2.21114,0,0,0,1.15688,2.25083,1.54182,0,0,3.36802,7.16066,26.6394,0,0,0,0,6.45793,0,30.3776,0,0,0,33.0974,63.475,0,0,0,0,0,0,0,0,0,0,0,0,0,5.47766,623.014,880.925,1.68825,89.9626,100,8.93251e-05,0.0054633,0.006288,0,-5.28713,0,1.67595,
3,6,18, 03/06 18,0,0,2.21114,0,0,0,1.34538,2.25083,1.54182,0,0,3.55652,7.34916,28.6387,0,0,0,0,8.16536,0,36.4532,0,0,0,36.804,73.2572,0,0,0,0,0,0,0,0,0,0,0,0,0,6.03279,623.014,880.925,3.03713,89.9626,100,0.000160694,0.0054633,0.006288,0,-0.752694,0,2.10085,
3,6,19, 03/06 19,0,0,2.21114,0,0,0,1.48805,2.25083,1.54182,0,0,3.69918,7.49183,35.0175,0,0,0,0,11.8446,0,36.4532,0,0,0,46.8621,83.3153,0,0,0,0,0,0,0,0,0,0,0,0,0,6.03534,623.014,880.925,3.04451,89.9626,100,0.000161085,0.0054633,0.006288,0,0,0,2.10281,
3,6,20, 03/06 20,0,0.0205617,0.650089,0,0,0,1.48805,2.25083,1.54182,0,0,2.1587,5.95135,40.8702,0,0,0,0,13.3579,0,36.4532,0,0,0,54.2281,90.6813,0,0,0,0,0,0,0,0,0,0,0,0,0,6.03527,623.014,880.925,3.04451,89.9626,100,0.000161085,0.0054633,0.006288,0,0,0,2.10275,
3,6,21, 03/06 21,0,0.0822466,0.650089,0,0,0,1.48805,2.25083,1.54182,0,0,2.22038,6.01303,47.2173,0,0,0,0,10.4136,0,36.4532,0,0,0,57.631,94.0841,0,0,0,0,0,0,0,0,0,0,0,0,0,6.03523,623.014,880.925,3.03604,89.9626,100,0.000160637,0.0054633,0.006288,0,0,0,2.10272,
3,6,22, 03/06 22,0,0.0822466,0.650089,0,0,0,1.48805,2.25083,1.54182,0,0,2.22038,6.01303,49.7578,0,0,0,0,11.8402,0,30.3776,0,0,0,61.5979,91.9755,0,0,0,0,0,0,0,0,0,0,0,0,0,6.03602,623.014,880.925,3.04451,89.9626,100,0.000161085,0.0054633,0.006288,0,0,0,2.10333,
3,6,23, 03/06 23,0,0.0822466,0.650089,0,0,0,0.78779,1.25046,1.54182,0,0,1.52013,4.3124,58.6175,0,0,0,0,9.78926,0,20.2518,0,0,0,68.4067,88.6585,0,0,0,0,0,0,0,0,0,0,0,0,0,6.03535,623.014,880.925,3.04267,89.9626,100,0.000160988,0.0054633,0.006288,0,0,0,2.10281,
3,6,24, 03/06 24,0,0.0822466,0.650089,0,0,0,0.525193,0.750276,1.54182,0,0,1.25753,3.54962,67.1852,0,0,0,0,5.03746,0,20.2518,0,0,0,72.2227,92.4745,0,0,0,0,0,0,0,0,0,0,0,0,0,6.03719,623.014,880.925,3.04584,89.9626,100,0.000161155,0.0054633,0.006288,0,0,0,2.10422,
3,7,1, 03/07 01,0,0.0822466,0.650089,0,0,0,0.350129,0.500184,1.54182,0,0,1.08246,3.12447,67.7521,0,0,0,0,4.91605,0,20.2518,0,0,0,72.6682,92.9199,0,0,0,0,0,0,0,0,0,0,0,0,0,6.06237,623.014,880.925,3.10594,89.9626,100,0.000164335,0.0054633,0.006288,0,0,0,2.1235,
3,7,2, 03/07 02,0,0.0822466,0.650089,0,0,0,0.262597,0.375138,1.54182,0,0,0.994932,2.91189,73.6258,0,0,0,0,3.59989,0,0,0,0,0,77.2257,77.2257,0,0,0,0,0,0,0,0,0,0,0,0,0,6.05799,623.014,880.925,3.07949,89.9626,100,0.000162936,0.0054633,0.006288,0,0,0,2.12014,
3,7,3, 03/07 03,0,0.0822466,0.650089,0,0,0,0.262597,0.375138,1.54182,0,0,0.994932,2.91189,82.0265,0,0,0,0,3.59971,0,0,0,0,0,85.6262,85.6262,0,0,0,0,0,0,0,0,0,0,0,0,0,6.05795,623.014,880.925,3.0783,89.9626,100,0.000162873,0.0054633,0.006288,0,0,0,2.12011,
3,7,4, 03/07 04,0,0.0822466,0,0,0,0,0.262597,0.375138,1.54182,0,0,0.344843,2.2618,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.0579,623.014,880.925,3.0783,89.9626,100,0.000162873,0.0054633,0.006288,0,0,0,2.12007,
3,7,5, 03/07 05,0,0.0822466,0,0,0,0,0.262597,0.375138,1.54182,0,0,0.344843,2.2618,0,0,0,0,0,1.12076,0,0,0,0,0,1.12076,1.12076,0,0,0,0,0,0,0,0,0,0,0,0,0,6.05695,623.014,880.925,3.07699,89.9626,100,0.000162804,0.0054633,0.006288,0,0,0,2.11934,
3,7,6, 03/07 06,0,0.0822466,0,0,0,0,0.262597,0.375138,1.54182,0,0,0.344843,2.2618,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.05719,623.014,880.925,3.07699,89.9626,100,0.000162804,0.0054633,0.006288,0,0,0,2.11953,
3,7,7, 03/07 07,0,0.0822466,0,0,0,0,0.47782,0.750276,1.54182,0,0,0.560067,2.85216,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.05792,623.014,880.925,3.0783,89.9626,100,0.000162873,0.0054633,0.006288,0,-0.255722,0,2.12009,
3,7,8, 03/07 08,0,0.0822466,0,0,0,0,0.40831,0.750276,1.54182,0,0,0.490557,2.78265,0,0,0,0,0,1.12072,0,0,0,0,0,1.12072,1.12072,0,0,0,0,0,0,0,0,0,0,0,0,0,5.63306,623.014,880.925,2.46434,89.9626,100,0.000130388,0.0054633,0.006288,0,-3.0191,0,1.79489,
3,7,9, 03/07 09,0,0.0205617,2.21114,0,0,0,0.748569,1.50055,1.54182,0,0,2.98027,6.02264,49.8978,0,0,0,0,0,0,20.2518,0,0,0,49.8978,70.1495,0,0,0,0,0,0,0,0,0,0,0,0,0,5.53753,623.014,880.925,2.08245,89.9626,100,0.000110182,0.0054633,0.006288,0,-10.0991,0,1.72177,
3,7,10, 03/07 10,0,0,2.21114,0,0,0,0.748569,1.50055,1.54182,0,0,2.9597,6.00208,37.8252,0,0,0,0,11.5045,0,20.2518,0,0,0,49.3297,69.5814,0,0,0,0,0,0,0,0,0,0,0,0,0,5.54854,623.014,880.925,2.07171,89.9626,100,0.000109614,0.0054633,0.006288,0,-10.8859,0,1.7302,
3,7,11, 03/07 11,0,0,2.21114,0,0,0,1.02078,2.00074,1.54182,0,0,3.23191,6.77447,29.2142,0,0,0,0,9.20858,0,36.4532,0,0,0,38.4228,74.8759,0,0,0,0,0,0,0,0,0,0,0,0,0,5.54398,623.014,880.925,2.0996,89.9626,100,0.00011109,0.0054633,0.006288,0,-10.4205,0,1.72671,
3,7,12, 03/07 12,0,0,2.21114,0,0,0,1.02078,2.00074,1.54182,0,0,3.23191,6.77447,24.3651,0,0,0,0,10.6664,0,36.4532,0,0,0,35.0315,71.4847,0,0,0,0,0,0,0,0,0,0,0,0,0,5.54637,623.014,880.925,2.09356,89.9626,100,0.00011077,0.0054633,0.006288,0,-6.20108,0,1.72854,
3,7,13, 03/07 13,0,0,2.21114,0,0,0,1.02078,2.00074,1.54182,0,0,3.23191,6.77447,20.8285,0,0,0,0,10.0653,0,36.4532,0,0,0,30.8938,67.347,0,0,0,0,0,0,0,0,0,0,0,0,0,5.51538,623.014,880.925,1.91378,89.9626,100,0.000101258,0.0054633,0.006288,0,-5.62791,0,1.70482,
3,7,14, 03/07 14,0,0,2.21114,0,0,0,1.02078,2.00074,1.54182,0,0,3.23191,6.77447,23.5074,0,0,0,0,9.78967,0,36.4532,0,0,0,33.2971,69.7502,0,0,0,0,0,0,0,0,0,0,0,0,0,5.53721,623.014,880.925,1.93834,89.9626,100,0.000102558,0.0054633,0.006288,0,-3.98046,0,1.72153,
3,7,15, 03/07 15,0,0,2.21114,0,0,0,1.06551,2.00074,1.54182,0,0,3.27664,6.8192,26.5309,0,0,0,0,9.52751,0,30.3776,0,0,0,36.0584,66.4361,0,0,0,0,0,0,0,0,0,0,0,0,0,5.55129,623.014,880.925,1.99276,89.9626,100,0.000105437,0.0054633,0.006288,0,-1.57107,0,1.7323,
3,7,16, 03/07 16,0,0,2.21114,0,0,0,1.06275,2.00074,1.54182,0,0,3.27388,6.81644,25.005,0,0,0,0,8.16612,0,30.3776,0,0,0,33.1711,63.5487,0,0,0,0,0,0,0,0,0,0,0,0,0,5.68811,623.014,880.925,2.25946,89.9626,100,0.000119548,0.0054633,0.006288,0,-1.68902,0,1.83703,
3,7,17, 03/07 17,0,0,2.21114,0,0,0,1.0652,2.00074,1.54182,0,0,3.27634,6.81889,26.1026,0,0,0,0,7.9533,0,30.3776,0,0,0,34.0559,64.4335,0,0,0,0,0,0,0,0,0,0,0,0,0,5.7621,623.014,880.925,2.38811,89.9626,100,0.000126355,0.0054633,0.006288,0,-1.81407,0,1.89366,
3,7,18, 03/07 18,0,0,2.21114,0,0,0,1.44546,2.25083,1.54182,0,0,3.65659,7.44924,27.9652,0,0,0,0,8.16602,0,36.4532,0,0,0,36.1312,72.5844,0,0,0,0,0,0,0,0,0,0,0,0,0,6.05867,623.014,880.925,3.08069,89.9626,100,0.000162999,0.0054633,0.006288,0,-0.127979,0,2.12066,
3,7,19, 03/07 19,0,0,2.21114,0,0,0,1.48805,2.25083,1.54182,0,0,3.69918,7.49183,30.4166,0,0,0,0,11.8409,0,36.4532,0,0,0,42.2574,78.7106,0,0,0,0,0,0,0,0,0,0,0,0,0,6.05959,623.014,880.925,3.08803,89.9626,100,0.000163388,0.0054633,0.006288,0,0,0,2.12137,
3,7,20, 03/07 20,0,0,0.650089,0,0,0,1.48805,2.25083,1.54182,0,0,2.13814,5.93078,32.1429,0,0,0,0,11.8396,0,36.4532,0,0,0,43.9825,80.4357,0,0,0,0,0,0,0,0,0,0,0,0,0,6.05953,623.014,880.925,3.08187,89.9626,100,0.000163062,0.0054633,0.006288,0,0,0,2.12132,
3,7,21, 03/07 21,0,0,0.650089,0,0,0,1.48805,2.25083,1.54182,0,0,2.13814,5.93078,31.3431,0,0,0,0,10.0664,0,36.4532,0,0,0,41.4095,77.8627,0,0,0,0,0,0,0,0,0,0,0,0,0,6.05966,623.014,880.925,3.08803,89.9626,100,0.000163388,0.0054633,0.006288,0,0,0,2.12142,
3,7,22, 03/07 22,0,0,0.650089,0,0,0,1.48805,2.25083,1.54182,0,0,2.13814,5.93078,31.9338,0,0,0,0,11.8433,0,30.3776,0,0,0,43.7771,74.1547,0,0,0,0,0,0,0,0,0,0,0,0,0,6.05975,623.014,880.925,3.08803,89.9626,100,0.000163388,0.0054633,0.006288,0,0,0,2.12149,
3,7,23, 03/07 23,0,0,0.650089,0,0,0,0.78779,1.25046,1.54182,0,0,1.43788,4.23016,38.3622,0,0,0,0,8.73732,0,30.3776,0,0,0,47.0995,77.4771,0,0,0,0,0,0,0,0,0,0,0,0,0,6.05974,623.014,880.925,3.08803,89.9626,100,0.000163388,0.0054633,0.006288,0,0,0,2.12148,
3,7,24, 03/07 24,0,0,0.650089,0,0,0,0.525193,0.750276,1.54182,0,0,1.17528,3.46738,40.7765,0,0,0,0,7.20745,0,20.2518,0,0,0,47.984,68.2358,0,0,0,0,0,0,0,0,0,0,0,0,0,6.06403,623.014,880.925,3.10832,89.9626,100,0.000164461,0.0054633,0.006288,0,0,0,2.12476,
3,8,1, 03/08 01,0,0,0.650089,0,0,0,0.262597,0.375138,1.54182,0,0,0.912685,2.82964,47.7742,0,0,0,0,3.68748,0,0,0,0,0,51.4617,51.4617,0,0,0,0,0,0,0,0,0,0,0,0,0,6.16123,623.014,880.925,3.3007,89.9626,100,0.00017464,0.0054633,0.006288,0,0,0,2.19916,
3,8,2, 03/08 02,0,0,0.650089,0,0,0,0.262597,0.375138,1.54182,0,0,0.912685,2.82964,54.4099,0,0,0,0,4.9165,0,0,0,0,0,59.3264,59.3264,0,0,0,0,0,0,0,0,0,0,0,0,0,6.1593,623.014,880.925,3.29474,89.9626,100,0.000174325,0.0054633,0.006288,0,0,0,2.19769,
3,8,3, 03/08 04,0,0,0,0,0,0,0.262597,0.375138,1.54182,0,0,0.262597,2.17955,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.15844,623.014,880.925,3.29225,89.9626,100,0.000174193,0.0054633,0.006288,0,0,0,2.19703,
3,8,4, 03/08 05,0,0.0205617,0,0,0,0,0.262597,0.375138,1.54182,0,0,0.283158,2.20011,0,0,0,0,0,1.12052,0,0,0,0,0,1.12052,1.12052,0,0,0,0,0,0,0,0,0,0,0,0,0,6.1557,623.014,880.925,3.28057,89.9626,100,0.000173575,0.0054633,0.006288,0,0,0,2.19493,
3,8,5, 03/08 06,0,0.0822466,0,0,0,0,0.262597,0.375138,1.54182,0,0,0.344843,2.2618,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.15702,623.014,880.925,3.28491,89.9626,100,0.000173805,0.0054633,0.006288,0,0,0,2.19594,
3,8,6, 03/08 07,0,0.0822466,0,0,0,0,0.525193,0.750276,1.54182,0,0,0.60744,2.89953,0,0,0,0,0,1.12074,0,0,0,0,0,1.12074,1.12074,0,0,0,0,0,0,0,0,0,0,0,0,0,6.15704,623.014,880.925,3.28491,89.9626,100,0.000173805,0.0054633,0.006288,0,0,0,2.19596,
