#,MeterName,EndUseType,SpecificEndUse,FuelType,Frequency
7,"DistrictHeatingWater:Facility","enduse uninitialized","","DistrictHeating","Hourly",unknown
7,"InteriorLights:DistrictHeatingWater","InteriorLights","","DistrictHeating","Hourly",unknown
7,"ExteriorLights:DistrictHeatingWater","ExteriorLights","","DistrictHeating","Hourly",unknown
7,"InteriorEquipment:DistrictHeatingWater","InteriorEquipment","","DistrictHeating","Hourly",unknown
7,"ExteriorEquipment:DistrictHeatingWater","ExteriorEquipment","","DistrictHeating","Hourly",unknown
7,"Fans:DistrictHeatingWater","Fans","","DistrictHeating","Hourly",unknown
7,"Pumps:DistrictHeatingWater","Pumps","","DistrictHeating","Hourly",unknown
7,"Heating:DistrictHeatingWater","Heating","","DistrictHeating","Hourly",unknown
7,"Cooling:DistrictHeatingWater","Cooling","","DistrictHeating","Hourly",unknown
7,"HeatRejection:DistrictHeatingWater","HeatRejection","","DistrictHeating","Hourly",unknown
7,"Humidifier:DistrictHeatingWater","Humidifier","","DistrictHeating","Hourly",unknown
7,"WaterSystems:DistrictHeatingWater","WaterSystems","","DistrictHeating","Hourly",unknown
7,"Cogeneration:DistrictHeatingWater","Cogeneration","","DistrictHeating","Hourly",unknown
7,"Refrigeration:DistrictHeatingWater","Refrigeration","","DistrictHeating","Hourly",unknown
7,"Chillers:DistrictHeatingWater","not found","","DistrictHeating","Hourly",unknown
8,"Receptacle:InteriorEquipment:Electricity","InteriorEquipment","Receptacle","Electricity","Hourly",success,2.193e+11
8,"Process:InteriorEquipment:Electricity","InteriorEquipment","Process","Electricity","Hourly",error retrieving TimeSeries
8,"Refrig:InteriorEquipment:Electricity","InteriorEquipment","Refrig","Electricity","Hourly",error retrieving TimeSeries
8,"Internal Transport:InteriorEquipment:Electricity","InteriorEquipment","Internal Transport","Electricity","Hourly",error retrieving TimeSeries
8,"Receptacle:ExteriorEquipment:Electricity","not found","Receptacle","Electricity","Hourly",unknown
8,"Process:ExteriorEquipment:Electricity","not found","Process","Electricity","Hourly",unknown
8,"Refrig:ExteriorEquipment:Electricity","not found","Refrig","Electricity","Hourly",unknown
8,"Receptacle:InteriorEquipment:NaturalGas","InteriorEquipment","Receptacle","Gas","Hourly",error retrieving TimeSeries
8,"Receptacle:ExteriorEquipment:NaturalGas","not found","Receptacle","Gas","Hourly",unknown
8,"Process:ExteriorEquipment:NaturalGas","not found","Process","Gas","Hourly",unknown
9,"NonComplianceLtg:InteriorLights:Electricity","InteriorLights","NonComplianceLtg","Electricity","Hourly",success,1.50228e+09
9,"Reg Ltg:ExteriorLights:Electricity","not found","Reg Ltg","Electricity","Hourly",unknown
9,"NonReg Ltg:ExteriorLights:Electricity","not found","NonReg Ltg","Electricity","Hourly",unknown
10,"ProcessMotors:Fans:Electricity","Fans","ProcessMotors","Electricity","Hourly",success,1.7324e+09
