"E+ Electric Use (kWh) - BEMCmpMgr 2025.3.0-RC (1083)",1
"Wed 23-Sep-26  01:37:22 pm"
"EplusElecUse",Hour
"EplusTotalKWH"
67.6839
51.0097
49.4516
50.3765
49.844
56.4296
77.338
86.2209
99.4191
109.243
143.955
134.004
129.752
95.7851
101.474
86.184
113.258
127.272
128.299
100.939
86.2272
96.0972
76.4038
60.0346
50.7202
50.0047
62.5758
49.733
49.981
50.7176
79.2182
92.1176
115.072
123.167
129.098
126.867
98.5821
106.104
98.8023
110.355
108.769
137.197
113.724
125.499
136.179
101.948
94.6352
78.6591
57.0231
52.5203
51.56
62.602
65.583
53.4383
62.609
95.4487
87.2273
118.44
143.872
129.24
136.716
127.243
137.25
102.353
120.299
118.603
137.125
123.147
98.9973
108.161
68.2407
81.3032
53.9816
53.9465
53.3185
55.2882
62.8986
56.5206
78.0873
70.7569
91.0872
102.122
122.509
123.019
128.15
119.304
118.643
101.728
101.924
104.234
128.776
102.759
86.4842
89.0868
62.3588
71.6036
52.0907
49.6602
50.4442
52.0374
53.4155
68.4369
72.3797
95.9414
114.087
132.136
148.758
132.531
134.665
107.92
115.901
113.306
128.079
115.111
122.18
109.854
132.812
83.8353
83.3374
67.9116
55.9397
46.834
45.7808
45.8715
45.1439
57.5285
79.7601
90.3964
112.561
125.176
127.16
139.824
124.545
106.557
110.582
114.627
126.698
120.084
125.372
117.289
137.228
85.2193
88.1731
61.0909
53.2981
46.5576
45.9002
48.632
50.2823
53.9674
76.4869
91.2572
91.8701
119.662
109.937
119.675
102.96
105.733
110.314
110.973
114.71
118.157
114.958
121.566
124.202
85.4229
77.1606
53.4279
49.2766
46.9717
46.4287
47.7744
59.2012
47.5967
62.3124
94.7376
121.535
130.841
114.746
130.028
106.117
99.3898
97.8279
111.95
107.712
124.106
102.212
127.635
124.286
81.3284
79.3107
55.7779
66.8586
51.9141
45.4389
46.1143
45.416
49.383
78.9892
90.7508
115.287
132.606
131.038
131.055
121.266
104.412
100.303
111.967
122.985
115.899
118.106
130.847
135.586
84.2709
95.4719
79.6919
53.4781
49.6662
49.6083
61.4919
58.0628
50.3037
66.6172
77.5837
93.3016
115.988
141.915
147.618
148.605
129.103
114.048
121.784
117.722
136.223
141.529
114.869
107.323
95.7928
78.2276
67.7173
50.6146
46.9767
45.6131
46.96
60.572
54.4148
49.8853
67.6566
74.8394
87.0908
112.62
108.712
127.845
106.702
117.558
102.503
90.4884
101.73
123.38
93.5315
89.3044
75.7039
79.0475
61.6669
50.7321
47.1884
46.7787
57.9915
46.2587
50.2139
79.1322
88.8649
105.535
131.18
134.495
127.847
114.978
117.592
108.521
110.782
126.124
123.086
132.141
120.388
128.688
87.8147
90.8201
72.0218
53.8313
46.3032
56.9769
46.401
45.9734
48.0918
76.8615
88.9723
109.031
134.512
119.859
125.863
114.882
118.785
112.57
118.187
120.331
124.888
121.478
130.975
111.161
91.0275
92.8135
61.8649
51.9381
46.2754
59.1306
46.3672
44.9955
48.9394
76.7804
92.7008
108.324
126.225
128.884
123.909
126.707
122.406
117.824
132.874
133.605
141.254
125.237
121.648
119.085
90.5209
91.9421
57.3923
51.4083
53.6854
50.1732
46.932
45.8078
50.4088
78.4904
81.7643
101.116
