"runDateTime","SysName","HtgCap","ClgCap","SysName","HtgCap","ClgCap","SysName","HtgCap","ClgCap","SysName","HtgCap","ClgCap","SysName","HtgCap","ClgCap","SysName","HtgCap","ClgCap","SysName","HtgCap","ClgCap","SysName","HtgCap","ClgCap","SysName","HtgCap","ClgCap","SysName","HtgCap","ClgCap","SysName","HtgCap","ClgCap","SysName","HtgCap","ClgCap","SysName","HtgCap","ClgCap","SysName","HtgCap","ClgCap","SysName","HtgCap","ClgCap","SysName","HtgCap","ClgCap","SysName","HtgCap","ClgCap","SysName","HtgCap","ClgCap","SysName","HtgCap","ClgCap","SysName","HtgCap","ClgCap","SysName","HtgCap","ClgCap","SysName","HtgCap","ClgCap","SysName","HtgCap","ClgCap","SysName","HtgCap","ClgCap","SysName","HtgCap","ClgCap","SysName","HtgCap","ClgCap","SysName","HtgCap","ClgCap","SysName","HtgCap","ClgCap","SysName","HtgCap","ClgCap","SysName","HtgCap","ClgCap","SysName","HtgCap","ClgCap","SysName","HtgCap","ClgCap","SysName","HtgCap","ClgCap","SysName","HtgCap","ClgCap","SysName","HtgCap","ClgCap","SysName","HtgCap","ClgCap","SysName","HtgCap","ClgCap","SysName","HtgCap","ClgCap","SysName","HtgCap","ClgCap","SysName","HtgCap","ClgCap","SysName","HtgCap","ClgCap","SysName","HtgCap","ClgCap","SysName","HtgCap","ClgCap","SysName","HtgCap","ClgCap","SysName","HtgCap","ClgCap","SysName","HtgCap","ClgCap","SysName","HtgCap","ClgCap","SysName","HtgCap","ClgCap","SysName","HtgCap","ClgCap","SysName","HtgCap","ClgCap","SysName","HtgCap","ClgCap","SysName","HtgCap","ClgCap"
"Wed 23-Sep-26   1:35:53 pm","F2 Res Zn E Court HVACSys",22.2719,22.5428,"F2 Res Zn E Perim HVACSys",26.48,26.8367,"F2 Res Zn N Perim HVACSys",28.4986,28.8965,"F2 Res Zn NE Perim HVACSys",20.3099,20.5407,"F2 Res Zn NW Perim HVACSys",16.1739,16.3204,"F2 Res Zn S Court 1-Bed HVACSys",5.62908,5.56029,"F2 Res Zn S Court 2-Bed HVACSys",14.6582,14.7737,"F2 Res Zn SE Court HVACSys",8.12979,8.11203,"F2 Res Zn SW Court HVACSys",6.17199,6.11428,"F2 Res Zn SE Perim HVACSys",13.7677,13.865,"F2 Res Zn SW Perim HVACSys",10.4241,10.4532,"F2 Res Zn W Court HVACSys",22.2247,22.4946,"F2 Res Zn W Perim HVACSys",20.4601,20.694,"F3 Res Zn E Court HVACSys",22.2692,22.54,"F3 Res Zn E Perim HVACSys",27.4101,27.7858,"F3 Res Zn N Perim HVACSys",28.9197,29.3262,"F3 Res Zn NE Perim HVACSys",17.6729,17.8499,"F3 Res Zn NW Perim HVACSys",13.9986,14.1006,"F3 Res Zn S Court 1-Bed HVACSys",5.57242,5.50247,"F3 Res Zn S Court 2-Bed HVACSys",14.376,14.4857,"F3 Res Zn SE Court HVACSys",10.3811,10.4093,"F3 Res Zn SW Court HVACSys",6.16728,6.10946,"F3 Res Zn SE Perim HVACSys",14.1766,14.2822,"F3 Res Zn SW Perim HVACSys",10.4704,10.5004,"F3 Res Zn W Court HVACSys",19.9901,20.2144,"F3 Res Zn W Perim HVACSys",19.3733,19.585,"F4 Res Zn E Court HVACSys",22.1026,22.37,"F4 Res Zn E Perim HVACSys",24.8299,25.1529,"F4 Res Zn N Perim HVACSys",33.0351,33.5256,"F4 Res Zn NE Perim HVACSys",17.6823,17.8595,"F4 Res Zn NW Perim HVACSys",15.9009,16.0417,"F4 Res Zn S Court 1-Bed HVACSys",7.92875,7.90689,"F4 Res Zn S Court 2-Bed HVACSys",16.2599,16.408,"F4 Res Zn SE Court HVACSys",8.16532,8.14828,"F4 Res Zn SW Court HVACSys",6.1643,6.10643,"F4 Res Zn SE Perim HVACSys",15.46,15.5919,"F4 Res Zn SW Perim HVACSys",13.5206,13.6129,"F4 Res Zn W Court HVACSys",17.6825,17.8597,"F4 Res Zn W Perim HVACSys",19.9138,20.1365,"F5 Res Zn E Court HVACSys",26.2919,26.6448,"F5 Res Zn E Perim HVACSys",31.0157,31.465,"F5 Res Zn N Perim HVACSys",38.0159,38.6081,"F5 Res Zn NE Perim HVACSys",21.598,21.8551,"F5 Res Zn NW Perim HVACSys",15.2438,15.3712,"F5 Res Zn S Court 1-Bed HVACSys",7.15106,7.11332,"F5 Res Zn S Court 2-Bed HVACSys",19.3951,19.6073,"F5 Res Zn SE Court HVACSys",9.67652,9.69032,"F5 Res Zn SW Court HVACSys",9.52967,9.54048,"F5 Res Zn SE Perim HVACSys",19.5702,19.7859,"F5 Res Zn SW Perim HVACSys",11.2372,11.2829,"F5 Res Zn W Court HVACSys",22.2015,22.4709,"F5 Res Zn W Perim HVACSys",22.2631,22.5338

